	time	dac1	dac2	dac3	dac4	adc1.3	adc2.3	adc3.3	adc4.3	imu1accx	imu1accy	imu1accz	imu1gyrox	imu1gyroy	imu1gyroz	imu2accx	imu2accy	imu2accz	imu2gyrox	imu2gyroy	imu2gyroz	imu3accx	imu3accy	imu3accz	imu3gyrox	imu3gyroy	imu3gyroz	log
0	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.006	9.866505041503906	0.034715924072265626	0.10893617553710937	2.38800048828125	-3.68499755859375	-0.84686279296875	9.777919580078125	0.38367081604003905	0.17597382202148437	0.9002685546875	-5.229949951171875	-2.98309326171875	10.017938296508788	-0.07900865478515624	-0.201112939453125	3.528594970703125	-4.489898681640625	-1.926422119140625	Estabilizou em 11s, 2402 rpm
1	0.004	0.0	0.0	0.0	0.0	0.003	0.006	0.006	0.003	9.871891995239258	0.04848258361816406	0.10594342346191406	2.468109130859375	-3.85284423828125	-1.12152099609375	9.776123928833007	0.38666356811523434	0.1753752716064453	0.9002685546875	-4.825592041015625	-2.925872802734375	10.022128149414062	-0.06943184814453125	-0.20949264526367187	3.48663330078125	-4.57000732421875	-2.063751220703125	Started
2	0.008	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.006	9.860519537353515	0.06404489440917968	0.09217676391601562	2.780914306640625	-3.566741943359375	-0.904083251953125	9.785102185058593	0.40940848388671874	0.1849520782470703	1.041412353515625	-5.069732666015625	-2.9754638671875	10.013748443603514	-0.06464344482421874	-0.21906945190429686	3.662109375	-4.604339599609375	-1.99127197265625	IMU1|LSM6DS3|0x6A|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
3	0.012	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.006	9.861716638183593	0.07122749938964844	0.08559270935058594	2.460479736328125	-3.765106201171875	-0.8087158203125	9.78629928588867	0.41539398803710936	0.16759411621093748	0.89263916015625	-4.93621826171875	-2.933502197265625	10.026916552734374	-0.05027823486328125	-0.2088940948486328	3.6163330078125	-4.69207763671875	-1.97601318359375	IMU2|LSM6DS3|0x6B|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
4	0.016	0.0	0.0	0.0	0.0	0.003	0.003	0.006	0.003	9.871293444824218	0.07781155395507812	0.07302315063476562	2.582550048828125	-3.864288330078125	-0.949859619140625	9.777919580078125	0.430956298828125	0.17776947326660156	0.99945068359375	-5.06591796875	-2.895355224609375	10.016142645263672	-0.04189852905273437	-0.21248539733886718	3.16619873046875	-4.543304443359375	-2.048492431640625	IMU3|LSM6DS3|0x6B|I2C-2|±2g (±19,6m/s²)|±125º/s|400Hz
5	0.02	0.0	0.0	0.0	0.0	0.0	0.006	0.003	0.0	9.871293444824218	0.086191259765625	0.06344634399414062	2.61688232421875	-3.902435302734375	-0.736236572265625	9.773729727172851	0.4435258575439453	0.1580173095703125	0.96893310546875	-4.8370361328125	-2.93731689453125	10.016142645263672	-0.029328970336914062	-0.21787235107421873	3.513336181640625	-4.512786865234375	-1.93023681640625	ADC|ADS1015|0|0|1|0|±6,144 V|2400 SPS
6	0.024	0.0	0.0	0.0	0.0	0.003	0.003	0.006	0.003	9.861118087768554	0.1083376251220703	0.06584054565429687	2.70843505859375	-3.692626953125	-0.820159912109375	9.777919580078125	0.4513070129394531	0.14425065002441406	0.881195068359375	-4.94384765625	-3.16619873046875	10.019135397338866	-0.02154781494140625	-0.2442085693359375	3.6468505859375	-4.550933837890625	-2.040863037109375	Gen1|Disabled
7	0.028	0.0	0.0	0.0	0.0	0.003	0.003	0.006	0.003	9.861716638183593	0.12210428466796874	0.03890577697753906	2.468109130859375	-3.89862060546875	-0.926971435546875	9.782109432983399	0.4638765716552734	0.14544775085449219	0.8544921875	-4.974365234375	-2.90679931640625	10.020931048583984	-0.002992752075195312	-0.23882161560058593	3.421783447265625	-4.550933837890625	-1.983642578125	Gen2|Enabled|Noise|0.0|10.0|1668
8	0.032	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.006	9.867702142333984	0.13287819213867186	0.03950432739257812	2.597808837890625	-3.5247802734375	-0.95367431640625	9.784503634643555	0.49260699157714843	0.13766659545898435	0.820159912109375	-5.161285400390625	-3.07464599609375	10.015544094848632	0.009576806640625	-0.24121581726074218	3.72314453125	-4.596710205078125	-1.922607421875	Gen3|Enabled|Noise|0.0|10.0|128
9	0.036000000000000004	0.0	0.0	0.0	0.0	0.006	0.006	0.006	0.006	9.872490545654296	0.13826514587402344	0.03531447448730469	2.704620361328125	-3.803253173828125	-0.942230224609375	9.776722479248047	0.5051765502929687	0.12030863342285156	0.58746337890625	-4.852294921875	-2.910614013671875	10.014945544433592	0.03172317199707031	-0.2645592834472656	3.604888916015625	-4.535675048828125	-2.025604248046875	Gen4|Enabled|Noise|0.0|10.0|128
10	0.04	0.0	0.0	0.0	0.0	0.009000000000000001	0.006	0.003	0.006	9.8694977935791	0.1592144104003906	0.02693476867675781	2.6397705078125	-3.7078857421875	-0.69427490234375	9.77432827758789	0.517746109008789	0.1227028350830078	0.9765625	-5.02777099609375	-2.9144287109375	10.02332525024414	0.04908113403320312	-0.2603694305419922	3.604888916015625	-4.72259521484375	-2.15911865234375	Ctrl|Disabled
11	0.044	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.006	9.85632968444824	0.15203180541992187	0.05327098693847656	2.536773681640625	-3.673553466796875	-0.789642333984375	9.777321029663085	0.507570751953125	0.11432312927246092	0.865936279296875	-4.848480224609375	-3.078460693359375	10.025719451904296	0.023343466186523436	-0.2741360900878906	3.63922119140625	-4.61578369140625	-2.063751220703125	
12	0.048	0.0	0.0	0.0	0.0	0.003	0.003	0.006	0.009000000000000001	9.87069489440918	0.20350714111328125	0.011372457885742187	2.803802490234375	-3.6773681640625	-0.843048095703125	9.789890588378906	0.5865794067382812	0.08918401184082031	0.87738037109375	-4.993438720703125	-3.032684326171875	10.028113653564452	0.105344873046875	-0.2759317413330078	3.80706787109375	-4.58526611328125	-2.002716064453125	
13	0.052000000000000005	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.006	9.846154327392577	0.17836802368164062	0.058657940673828124	2.490997314453125	-3.70025634765625	-0.743865966796875	9.749189160156249	0.584185205078125	0.14006079711914063	0.957489013671875	-4.909515380859375	-2.582550048828125	10.007164389038085	0.0939724151611328	-0.28371289672851563	3.543853759765625	-4.596710205078125	-2.170562744140625	
