	time	dac1	dac2	dac3	dac4	adc1.3	adc2.3	adc3.3	adc4.3	imu1accx	imu1accy	imu1accz	imu1gyrox	imu1gyroy	imu1gyroz	imu2accx	imu2accy	imu2accz	imu2gyrox	imu2gyroy	imu2gyroz	imu3accx	imu3accy	imu3accz	imu3gyrox	imu3gyroy	imu3gyroz	log
0	0.0	0.0	0.0	0.0	0.0	0.006	0.006	0.003	0.003	9.87727894897461	0.20470424194335937	-0.006584054565429687	2.384185791015625	-3.77655029296875	-1.007080078125	9.785102185058593	-0.020949264526367185	0.15083470458984374	0.576019287109375	-5.146026611328125	-2.99835205078125	9.975441217041014	0.6362590911865234	-0.21128829650878905	2.803802490234375	-4.44793701171875	-1.895904541015625	Estabizou em 3s, 518 rpm
1	0.004	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.003	9.868899243164062	0.20769699401855468	0.006584054565429687	2.429962158203125	-3.726959228515625	-0.843048095703125	9.785102185058593	-0.011971008300781249	0.14125789794921875	0.7171630859375	-4.909515380859375	-3.116607666015625	9.96586441040039	0.6356605407714844	-0.20949264526367187	2.712249755859375	-4.608154296875	-1.850128173828125	Started
2	0.008	0.0	0.0	0.0	0.0	0.009000000000000001	0.006	0.006	0.006	9.859322436523437	0.22445640563964842	-0.0053869537353515625	2.5482177734375	-4.108428955078125	-1.125335693359375	9.792284790039062	-0.005985504150390624	0.14784195251464843	0.576019287109375	-5.130767822265625	-3.055572509765625	9.967061511230469	0.6404489440917969	-0.2041056915283203	2.67791748046875	-4.57000732421875	-1.70135498046875	IMU1|LSM6DS3|0x6A|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
3	0.012	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.006	9.86291373901367	0.2346317626953125	-0.013766659545898436	2.46429443359375	-3.65447998046875	-0.812530517578125	9.783905084228515	0.014963760375976562	0.16280571289062498	0.614166259765625	-4.833221435546875	-3.017425537109375	9.964068759155273	0.6548141540527344	-0.20470424194335937	2.574920654296875	-4.2724609375	-1.827239990234375	IMU2|LSM6DS3|0x6B|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
4	0.016	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.006	9.871891995239258	0.2454056701660156	-0.003591302490234375	2.6397705078125	-3.665924072265625	-0.81634521484375	9.78629928588867	0.027533319091796873	0.15382745666503905	0.522613525390625	-5.016326904296875	-3.04412841796875	9.958083255004881	0.6727706665039062	-0.18076222534179687	2.6702880859375	-4.547119140625	-2.0904541015625	IMU3|LSM6DS3|0x6B|I2C-2|±2g (±19,6m/s²)|±125º/s|400Hz
5	0.02	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.003	9.87009634399414	0.25318682556152344	0.008379705810546874	2.51007080078125	-3.68499755859375	-0.759124755859375	9.784503634643555	0.030526071166992186	0.17298106994628906	0.579833984375	-5.0048828125	-2.948760986328125	9.958083255004881	0.6841431243896484	-0.17956512451171874	2.532958984375	-4.66156005859375	-1.934051513671875	ADC|ADS1015|0|0|1|0|±6,144 V|2400 SPS
6	0.024	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.006	9.864709390258788	0.2603694305419922	-0.002992752075195312	2.5634765625	-4.00543212890625	-0.888824462890625	9.78629928588867	0.03890577697753906	0.17178396911621094	0.606536865234375	-5.0506591796875	-2.8839111328125	9.958083255004881	0.6985083343505859	-0.18076222534179687	2.92205810546875	-4.79888916015625	-1.96075439453125	Gen1|Disabled
7	0.028	0.0	0.0	0.0	0.0	0.006	0.006	0.006	0.003	9.868300692749022	0.2645592834472656	0.015562310791015624	2.63214111328125	-3.5858154296875	-0.79345703125	9.785700735473633	0.055066638183593745	0.16160861206054686	0.61798095703125	-4.917144775390625	-2.90679931640625	9.967061511230469	0.7032967376708984	-0.17956512451171874	2.773284912109375	-4.581451416015625	-1.89971923828125	Gen2|Enabled|Noise|0.0|10.0|1668
8	0.032	0.0	0.0	0.0	0.0	0.003	0.003	0.006	0.006	9.8694977935791	0.2885013000488281	0.027533319091796873	2.4871826171875	-3.90625	-0.701904296875	9.788693487548828	0.06464344482421874	0.17178396911621094	0.66375732421875	-5.062103271484375	-2.964019775390625	9.95987890625	0.7140706451416016	-0.17058686828613281	2.87628173828125	-4.596710205078125	-1.827239990234375	Gen3|Enabled|Noise|0.0|10.0|128
9	0.036000000000000004	0.0	0.0	0.0	0.0	0.006	0.006	0.003	0.003	9.87009634399414	0.29269115295410153	0.017357962036132813	2.437591552734375	-3.513336181640625	-0.78582763671875	9.784503634643555	0.06464344482421874	0.1657984649658203	0.51116943359375	-4.90570068359375	-2.902984619140625	9.964667309570311	0.7152677459716796	-0.16998831787109375	2.819061279296875	-4.73785400390625	-2.09808349609375	Gen4|Enabled|Noise|0.0|10.0|128
10	0.04	0.0	0.0	0.0	0.0	0.009000000000000001	0.003	0.003	0.003	9.861716638183593	0.29388825378417965	0.02154781494140625	2.5482177734375	-3.7078857421875	-0.63323974609375	9.78629928588867	0.07841010437011718	0.18076222534179687	0.57220458984375	-4.871368408203125	-2.79998779296875	9.963470208740233	0.7152677459716796	-0.18435352783203124	2.742767333984375	-4.791259765625	-1.796722412109375	Ctrl|Disabled
11	0.044	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.006	9.865307940673828	0.3022679595947265	0.03591302490234375	2.685546875	-4.055023193359375	-0.774383544921875	9.785102185058593	0.08918401184082031	0.17417817077636719	0.431060791015625	-4.695892333984375	-2.971649169921875	9.956287603759765	0.7230489013671875	-0.17776947326660156	2.643585205078125	-4.8675537109375	-1.8768310546875	
12	0.048	0.0	0.0	0.0	0.0	0.003	0.006	0.006	0.006	9.865307940673828	0.27832594299316404	0.04249707946777344	2.3345947265625	-3.704071044921875	-0.720977783203125	9.779715231323241	0.06344634399414062	0.18555062866210936	0.37384033203125	-5.062103271484375	-3.108978271484375	9.943119494628906	0.7009025360107421	-0.1484405029296875	2.64739990234375	-4.825592041015625	-1.804351806640625	
13	0.052000000000000005	0.0	0.0	0.0	0.0	0.003	0.006	0.006	0.006	9.87727894897461	0.3124433166503906	0.03411737365722656	2.437591552734375	-3.864288330078125	-0.762939453125	9.78629928588867	0.12449848632812499	0.17956512451171874	0.457763671875	-4.8675537109375	-2.9449462890625	9.973645565795898	0.7697358337402344	-0.17657237243652343	2.696990966796875	-4.680633544921875	-1.987457275390625	
14	0.056	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.003	9.858723886108399	0.23822306518554687	0.06045359191894531	2.254486083984375	-3.60107421875	-0.682830810546875	9.78031378173828	0.062249243164062495	0.19871873779296872	0.66375732421875	-5.046844482421875	-3.02886962890625	9.955090502929687	0.7266402038574218	-0.1657984649658203	2.593994140625	-4.67681884765625	-1.773834228515625	
15	0.06	0.0	0.0	0.0	0.0	0.006	0.006	0.006	0.006	9.87608184814453	0.25258827514648435	0.051475335693359374	2.40325927734375	-3.6163330078125	-0.7781982421875	9.805452899169921	0.0652419952392578	0.19033903198242186	0.720977783203125	-5.04302978515625	-3.082275390625	9.993397729492187	0.7158662963867187	-0.16639701538085935	2.826690673828125	-4.688262939453125	-1.972198486328125	
