	time	dac1	dac2	dac3	dac4	adc1.3	adc2.3	adc3.3	adc4.3	imu1accx	imu1accy	imu1accz	imu1gyrox	imu1gyroy	imu1gyroz	imu2accx	imu2accy	imu2accz	imu2gyrox	imu2gyroy	imu2gyroz	imu3accx	imu3accy	imu3accz	imu3gyrox	imu3gyroy	imu3gyroz	log
0	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.003	9.87668039855957	0.15981296081542967	0.052073886108398436	2.70843505859375	-3.77655029296875	-0.804901123046875	9.785102185058593	0.0053869537353515625	0.17298106994628906	0.690460205078125	-5.37872314453125	-2.96783447265625	9.96586441040039	0.5434837768554687	-0.15562310791015624	2.4871826171875	-4.795074462890625	-1.705169677734375	Estabizou em 6s, 1028 rpm
1	0.004	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.003	9.873687646484374	0.16280571289062498	0.04848258361816406	2.338409423828125	-3.665924072265625	-0.66375732421875	9.784503634643555	-0.002992752075195312	0.18614917907714842	0.438690185546875	-5.023956298828125	-3.154754638671875	9.961674557495117	0.5386953735351562	-0.16160861206054686	2.92205810546875	-4.703521728515625	-1.796722412109375	Started
2	0.008	0.0	0.0	0.0	0.0	0.003	0.006	0.006	0.003	9.86411083984375	0.15981296081542967	0.044292730712890624	2.414703369140625	-3.635406494140625	-0.8392333984375	9.788094937133788	0.003591302490234375	0.1849520782470703	0.637054443359375	-5.252838134765625	-3.299713134765625	9.965265859985351	0.5392939239501953	-0.16998831787109375	2.72369384765625	-4.611968994140625	-1.972198486328125	IMU1|LSM6DS3|0x6A|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
3	0.012	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.003	9.8694977935791	0.1610100616455078	0.051475335693359374	2.407073974609375	-3.70025634765625	-0.865936279296875	9.785102185058593	-0.0053869537353515625	0.18614917907714842	0.507354736328125	-5.06591796875	-3.376007080078125	9.968258612060547	0.5416881256103515	-0.16041151123046873	2.74658203125	-4.669189453125	-1.89208984375	IMU2|LSM6DS3|0x6B|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
4	0.016	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.003	9.873687646484374	0.15682020874023436	0.051475335693359374	2.399444580078125	-3.875732421875	-0.865936279296875	9.78629928588867	0.001197100830078125	0.1801636749267578	0.598907470703125	-5.214691162109375	-3.0059814453125	9.974244116210937	0.5434837768554687	-0.16819266662597654	2.4871826171875	-4.810333251953125	-1.64794921875	IMU3|LSM6DS3|0x6B|I2C-2|±2g (±19,6m/s²)|±125º/s|400Hz
5	0.02	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.006	9.865307940673828	0.15502455749511718	0.047285482788085934	2.593994140625	-3.795623779296875	-0.858306884765625	9.789890588378906	0.00718260498046875	0.16879121704101563	0.46539306640625	-4.909515380859375	-3.025054931640625	9.968258612060547	0.5404910247802734	-0.1580173095703125	2.735137939453125	-4.791259765625	-1.80816650390625	ADC|ADS1015|0|0|1|0|±6,144 V|2400 SPS
6	0.024	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.006	9.873687646484374	0.15981296081542967	0.03591302490234375	2.51007080078125	-3.60107421875	-0.629425048828125	9.788693487548828	0.003591302490234375	0.17657237243652343	0.335693359375	-4.974365234375	-2.99072265625	9.970652813720703	0.5374982727050781	-0.16160861206054686	2.399444580078125	-4.634857177734375	-1.46484375	Gen1|Disabled
7	0.028	0.0	0.0	0.0	0.0	0.009000000000000001	0.006	0.003	0.006	9.874884747314452	0.1640028137207031	0.055066638183593745	2.468109130859375	-3.89862060546875	-0.789642333984375	9.787496386718749	0.010175357055664061	0.17298106994628906	0.614166259765625	-5.069732666015625	-3.021240234375	9.970652813720703	0.5380968231201172	-0.17178396911621094	2.582550048828125	-4.619598388671875	-1.811981201171875	Gen2|Enabled|Noise|0.0|10.0|1668
8	0.032	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.006	9.86351228942871	0.16460136413574217	0.05686228942871093	2.445220947265625	-3.826141357421875	-0.606536865234375	9.785102185058593	0.00718260498046875	0.17238251953125	0.55694580078125	-4.848480224609375	-3.35693359375	9.962871658325195	0.5410895751953124	-0.1693897674560547	2.8076171875	-4.37164306640625	-1.651763916015625	Gen3|Enabled|Noise|0.0|10.0|128
9	0.036000000000000004	0.0	0.0	0.0	0.0	0.006	0.003	0.006	0.006	9.867702142333984	0.16639701538085935	0.055066638183593745	2.468109130859375	-4.06646728515625	-0.942230224609375	9.784503634643555	0.0005985504150390625	0.1801636749267578	0.7476806640625	-4.978179931640625	-2.956390380859375	9.967660061645507	0.5339069702148437	-0.17238251953125	2.86102294921875	-4.840850830078125	-1.922607421875	Gen4|Enabled|Noise|0.0|10.0|128
