	time	dac1	dac2	dac3	dac4	adc1.3	adc2.3	adc3.3	adc4.3	imu1accx	imu1accy	imu1accz	imu1gyrox	imu1gyroy	imu1gyroz	imu2accx	imu2accy	imu2accz	imu2gyrox	imu2gyroy	imu2gyroz	imu3accx	imu3accy	imu3accz	imu3gyrox	imu3gyroy	imu3gyroz	log
0	0.0	0.0	0.0	0.0	0.0	4.548	4.593	4.596	4.524	9.867103591918944	0.07781155395507812	0.08140285644531249	2.4261474609375	-3.66973876953125	-0.81634521484375	9.776123928833007	0.44113165588378905	0.19572598571777342	0.919342041015625	-5.1116943359375	-2.986907958984375	10.013149893188476	0.1610100616455078	-0.20709844360351562	3.68499755859375	-4.608154296875	-2.11334228515625	Estabilizou em 8s, 1723  rpm
1	0.004	0.0	0.0	0.0	0.0	4.5360000000000005	4.596	4.596	4.53	9.873687646484374	0.08020575561523437	0.08499415893554688	2.62451171875	-3.89862060546875	-0.972747802734375	9.784503634643555	0.4381389038085937	0.2136824981689453	0.759124755859375	-5.16510009765625	-3.082275390625	10.011354241943359	0.16220716247558592	-0.2059013427734375	3.650665283203125	-4.7454833984375	-1.8768310546875	Started
2	0.008	0.0	0.0	0.0	0.0	4.539	4.599	4.596	4.533	9.861118087768554	0.06584054565429687	0.08020575561523437	2.64739990234375	-3.589630126953125	-0.957489013671875	9.781510882568359	0.4327519500732422	0.21906945190429686	1.1138916015625	-4.802703857421875	-3.0975341796875	10.016142645263672	0.1610100616455078	-0.20470424194335937	3.4027099609375	-4.222869873046875	-2.216339111328125	IMU1|LSM6DS3|0x6A|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
3	0.012	0.0	0.0	0.0	0.0	4.527	4.596	4.593	4.542	9.87009634399414	0.07601590270996093	0.10295067138671875	2.593994140625	-3.810882568359375	-0.7781982421875	9.775525378417969	0.4321533996582031	0.19632453613281248	0.9613037109375	-4.833221435546875	-2.956390380859375	10.016142645263672	0.16041151123046873	-0.20949264526367187	3.337860107421875	-4.50897216796875	-1.964569091796875	IMU2|LSM6DS3|0x6B|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
4	0.016	0.0	0.0	0.0	0.0	4.542	4.593	4.596	4.5120000000000005	9.871293444824218	0.06703764648437499	0.09576806640624999	2.47955322265625	-3.803253173828125	-0.92315673828125	9.77492682800293	0.4327519500732422	0.1975216369628906	0.919342041015625	-4.6234130859375	-3.19671630859375	10.011354241943359	0.16280571289062498	-0.21308394775390624	3.658294677734375	-4.772186279296875	-2.197265625	IMU3|LSM6DS3|0x6B|I2C-2|±2g (±19,6m/s²)|±125º/s|400Hz
5	0.02	0.0	0.0	0.0	0.0	4.542	4.596	4.599	4.497	9.877877499389648	0.07422025146484375	0.08020575561523437	2.34222412109375	-3.89862060546875	-1.003265380859375	9.777321029663085	0.43454760131835934	0.19333178405761717	0.83160400390625	-4.90570068359375	-2.956390380859375	10.013149893188476	0.15981296081542967	-0.20829554443359374	3.57818603515625	-4.4708251953125	-2.06756591796875	ADC|ADS1015|0|0|1|0|±6,144 V|2400 SPS
6	0.024	0.0	0.0	0.0	0.0	4.545	4.596	4.596	4.5120000000000005	9.868899243164062	0.07122749938964844	0.08738836059570312	2.391815185546875	-3.45611572265625	-0.774383544921875	9.780912332153319	0.4447229583740234	0.19213468322753904	0.850677490234375	-5.04302978515625	-3.154754638671875	10.011952792358398	0.17178396911621094	-0.21308394775390624	3.63922119140625	-4.627227783203125	-2.3193359375	Gen1|Disabled
7	0.028	0.0	0.0	0.0	0.0	4.539	4.596	4.596	4.53	9.883264453125	0.08080430603027343	0.07781155395507812	2.605438232421875	-3.894805908203125	-0.8392333984375	9.773729727172851	0.4381389038085937	0.17836802368164062	0.885009765625	-4.99725341796875	-2.9754638671875	10.020931048583984	0.17178396911621094	-0.22206220397949217	3.47900390625	-4.364013671875	-2.010345458984375	Gen2|Enabled|Noise|0.0|10.0|1668
8	0.032	0.0	0.0	0.0	0.0	4.533	4.596	4.596	4.5360000000000005	9.87608184814453	0.09157821350097656	0.07003039855957031	2.685546875	-3.66973876953125	-0.942230224609375	9.789292037963866	0.4537012145996093	0.17417817077636719	1.056671142578125	-4.93621826171875	-3.082275390625	10.022128149414062	0.181959326171875	-0.22685060729980466	3.56292724609375	-4.35638427734375	-2.28118896484375	Gen3|Enabled|Noise|0.0|10.0|128
9	0.036000000000000004	0.0	0.0	0.0	0.0	4.53	4.596	4.599	4.539	9.868300692749022	0.08678981018066406	0.06643909606933593	2.384185791015625	-3.849029541015625	-0.980377197265625	9.775525378417969	0.4537012145996093	0.17298106994628906	0.885009765625	-4.833221435546875	-3.208160400390625	10.022128149414062	0.1753752716064453	-0.23104046020507812	3.772735595703125	-4.673004150390625	-2.1514892578125	Gen4|Enabled|Noise|0.0|10.0|128
10	0.04	0.0	0.0	0.0	0.0	4.539	4.596	4.587	4.53	9.87608184814453	0.086191259765625	0.06045359191894531	2.574920654296875	-3.4637451171875	-0.91552734375	9.783306533813477	0.4483142608642578	0.17357962036132812	0.6561279296875	-4.764556884765625	-3.082275390625	10.008960040283203	0.17657237243652343	-0.2328361114501953	3.59344482421875	-4.69970703125	-1.949310302734375	Ctrl|Disabled
11	0.044	0.0	0.0	0.0	0.0	4.539	4.593	4.599	4.503	9.868899243164062	0.09217676391601562	0.05686228942871093	2.613067626953125	-3.612518310546875	-0.946044921875	9.78689783630371	0.4590881683349609	0.16519991455078123	0.713348388671875	-4.886627197265625	-3.093719482421875	10.012551342773437	0.18315642700195311	-0.24121581726074218	3.5552978515625	-4.57763671875	-2.08282470703125	
12	0.048	0.0	0.0	0.0	0.0	4.551	4.596	4.596	4.497	9.868899243164062	0.09636661682128905	0.055066638183593745	2.54058837890625	-3.82232666015625	-0.9765625	9.781510882568359	0.4572925170898437	0.14963760375976562	1.026153564453125	-5.176544189453125	-3.12042236328125	10.014945544433592	0.1945288848876953	-0.25438392639160157	3.54766845703125	-4.650115966796875	-2.223968505859375	
