,Classificação,Rotação,RMS_a1_X,RMS_a1_Y,RMS_a1_Z,RMS_a2_X,RMS_a2_Y,RMS_a2_Z,RMS_a3_X,RMS_a3_Y,RMS_a3_Z,RMS_g1_X,RMS_g1_Y,RMS_g1_Z,RMS_g2_X,RMS_g2_Y,RMS_g2_Z,RMS_g3_X,RMS_g3_Y,RMS_g3_Z,FC_a1_X,FC_a1_Y,FC_a1_Z,FC_a2_X,FC_a2_Y,FC_a2_Z,FC_a3_X,FC_a3_Y,FC_a3_Z,FC_g1_X,FC_g1_Y,FC_g1_Z,FC_g2_X,FC_g2_Y,FC_g2_Z,FC_g3_X,FC_g3_Y,FC_g3_Z,FI_a1_X,FI_a1_Y,FI_a1_Z,FI_a2_X,FI_a2_Y,FI_a2_Z,FI_a3_X,FI_a3_Y,FI_a3_Z,FI_g1_X,FI_g1_Y,FI_g1_Z,FI_g2_X,FI_g2_Y,FI_g2_Z,FI_g3_X,FI_g3_Y,FI_g3_Z,KU_a1_X,KU_a1_Y,KU_a1_Z,KU_a2_X,KU_a2_Y,KU_a2_Z,KU_a3_X,KU_a3_Y,KU_a3_Z,KU_g1_X,KU_g1_Y,KU_g1_Z,KU_g2_X,KU_g2_Y,KU_g2_Z,KU_g3_X,KU_g3_Y,KU_g3_Z
64,Normal,1465.179,0.0896680996754692,0.2425574948075594,0.1319924694377807,0.0780618254826827,0.3516642201307925,0.183412128423076,0.1421563604458958,0.3466712783705555,0.2957362296994997,3.213353685298311,3.817536358052028,1.220450491989176,0.3458450236293166,5.083892658905195,3.3317778682531665,2.7585462319846754,4.608133569885528,1.5356042440463715,3.128568412366541,3.1610776746905254,3.614181042434427,3.237758263909411,2.428826685703396,3.5571254638496064,2.8788326550674803,2.748691109402045,3.562122677830744,1.61807036580979,1.2490703780656078,1.76599048402632,3.441384046487434,1.17954970804869,1.220509723623405,1.3234018849764215,1.2500056223927642,1.8035051840870784,3.8882794388567503,3.8696884674221175,4.543329798998986,4.0531724217657,2.705976586381144,4.337762892308868,3.423375848073862,3.2587665323039565,4.366872902164183,1.650455152665285,1.252813317585971,1.8161526365393197,4.246700640271789,1.180638253640752,1.223460883912614,1.327664930112384,1.2515366549392433,1.8363326767052848,2.850633730875164,3.018619913863988,2.930921931181376,2.896614259817803,2.802360031773772,3.1919307337674763,2.178807216664329,2.645274283483759,3.2313757181574285,2.6349039690794025,2.955127218393464,3.114856198370514,2.973112367260969,3.7209241119676095,3.3797601780414617,3.288332076434305,3.5349115228992853,2.956823390180721
65,Normal,1336.155,0.4911408717960946,0.3805178769932765,0.1682380838672202,0.2063646557763554,0.3528468578530042,0.1718590509725886,0.1359085133055012,0.3376958558262184,0.2696391024485125,3.20568195818956,3.811006936152713,1.2218636456015968,0.3413553451477097,5.086528161831115,3.337157497898501,2.748737053496157,4.589808143061643,1.5242125777722548,1.9173870824970247,2.8596939075223595,3.397659039040441,47.018437805104256,2.568268097619464,3.0161033503350585,3.795099614508569,2.609052482393818,3.487338051074849,1.5612536982073406,1.2321920197618352,1.7670700491957811,3.8442516809196783,1.151939950705132,1.2482627555594012,1.3655951938366258,1.1619106095764593,1.5892355167494332,2.14880111352468,3.492924234669175,4.168427154225695,163.1685143992471,2.888821215930418,3.638783889851576,4.475627412357659,3.070271677327796,4.2427443939600185,1.590068663818763,1.2355125861697265,1.8175535857185248,4.787032707679291,1.1528574954050823,1.2508178424354386,1.3692286455990987,1.1631064626787588,1.6143482253355557,1.5409463030934452,2.090990125060648,2.624652897044278,1953.9621799779989,2.8792527888395067,3.043797914015689,2.064278801950955,2.8381490277962467,3.5431434061383933,2.582374603783348,2.8294051807118845,2.9214571127342657,3.330928364407828,3.467752817947481,4.053157821342387,3.414455668396366,3.5885378373920744,2.9414192266730743
66,Normal,1748.098,0.1089295964816167,0.3482500174252075,0.1772394420068175,0.1029440541421981,0.3621730607909697,0.2612623506104681,0.1708058310821984,0.3936490727927927,0.3676632712753573,3.2389085325890434,3.811625868484809,1.2860047494597502,0.4370295664802942,5.072810846662389,3.3506519899136675,2.7470553053952145,4.60250520992193,1.547732036470244,3.4325533286153527,3.231226773779297,3.451367919260274,3.577336775043457,2.257539158648946,3.6403890850508263,2.9461335397627804,2.815998932216053,3.371557635458004,1.813769586252123,1.3010475362535607,2.0526911031405337,3.3169036424972917,1.1971662714115736,1.324068549427655,1.478911829664142,1.2797144836311671,1.6858557348455223,4.273654956911636,3.9879919018309136,4.296110464686141,4.497031278377155,2.556239132241025,4.507678656127381,3.5722862360463403,3.4375002320127046,4.226920524097325,1.88436185229344,1.3065142802010823,2.2325058006436844,4.142176953799466,1.1996049140398684,1.328666663010834,1.4853738790657405,1.2827747281414854,1.7344206426484907,2.8759414954318165,2.406867840093397,2.7894413416772346,2.999008118502577,2.7916426333829656,3.146602664662329,2.466329064955406,2.6941397718182816,2.996677454090493,2.694720264317481,3.22672258440507,2.315572007550865,3.1370464094517043,3.0649624525355503,2.9345471178461406,3.458235517873581,3.381980000128211,2.9569547877919025
67,Normal,1680.554,0.0936640035210259,0.3100035159615088,0.1634111892422591,0.1011439455316131,0.3576042547836262,0.2423733588090157,0.1563877115227286,0.3735331751565136,0.3396659101513379,3.276493816941759,3.8288607539567616,1.266459281024753,0.4166552826448811,5.091698742082926,3.3462222637619603,2.7574307074687714,4.60213870500816,1.5407440967087145,3.714822540884677,3.1664888626164625,3.578602898643708,3.2828305559522604,2.3985249987306627,3.267199839899332,2.984283150361903,2.877914511769198,3.534920922836771,1.7778280839383367,1.2653020934065704,2.072322227862218,3.295988489351442,1.2624008642641409,1.3600213850631304,1.4041758924791496,1.238371565950802,1.8346269700895863,4.623445764458359,3.924128412795339,4.503258755312188,4.110880917790918,2.7189133150478666,4.07562988967766,3.628228215150717,3.4729285605445925,4.364809280028409,1.839893813908296,1.2709450747575897,2.2031538403405158,4.064232943769079,1.2645266722821158,1.365036662619232,1.4098702585993752,1.240840289735377,1.8812186844366092,2.869662001466073,2.525342411344735,2.9895930358890337,2.8168380257547714,2.7044023489177453,2.863773518519229,2.466905513634089,2.727694617181049,3.3342477916112827,2.7890890546651548,2.9194415734440016,2.552781061572073,3.0624886340424804,3.741691626210845,3.172265585258825,3.5543166670128974,3.576702338165441,3.1197825713885488
68,Normal,2008.646,0.1190608106122001,0.4701096756322653,0.231539169144334,0.1101319837201906,0.3772049319635154,0.2954556655152708,0.1904881243424814,0.4165609739849336,0.4949629360641395,3.290410736141719,3.828263351740556,1.350065596546491,0.563315067792255,5.10219179516318,3.348881816081803,2.7740445624857624,4.62304917908282,1.5454503290701096,3.653249033709432,3.3103574756433978,3.577769487017847,3.406222717068815,2.480175149980655,3.032705329074709,3.1727532095035533,2.7501988086531632,2.9240470308203164,2.0242036511196155,1.458812073191322,2.379125211302755,3.975088583548558,1.3181220050709177,1.3065429011738514,1.4535220754177482,1.373870512994567,1.8907486384418053,4.554975277656118,4.105292543146625,4.421448369367287,4.2973043663906285,2.875371149155049,3.7633792279567047,3.91800955872692,3.3598304707484106,3.620406515653692,2.143878037160553,1.4719260272716526,2.7026957624811905,4.925736343039356,1.322444531590597,1.313915036090852,1.4638891643394938,1.3787372058983784,1.96035075435116,2.8717796675883096,2.723009931011996,2.733287357613176,3.04914495998766,2.772445893026302,3.0000325322501604,2.6281248454911905,2.5564562559840143,2.716927060670946,2.8849868246627524,2.9222722038183164,2.657800000830849,3.069356864062639,3.6016152028024684,3.473827769243208,3.0769544692729505,3.333894993209741,2.867345582033477
69,Normal,2191.315,0.1226756513295614,0.3641950996870577,0.2468361214031091,0.126434502863219,0.3782007626358918,0.3230608427050089,0.2045769151111744,0.4120007459249463,0.4433272951681151,3.3488498405626603,3.8382443311761953,1.2854495541769853,0.5807650419194355,5.099999094495067,3.3506231096410484,2.759263049609953,4.589884393846863,1.5486971721934162,3.8023693265261898,3.393803508388027,3.40939518398348,3.793236157784071,2.538532336718096,3.373854586213006,3.170761169413008,2.761753104195927,3.2173648105677723,2.0595049000737515,1.5156443488566116,2.190087174470043,3.4221365473756045,1.4465932983561014,1.4276838112079455,1.4004784105757433,1.329775458654752,1.7857949037649068,4.744151372199478,4.212806933076553,4.307872560506308,4.762479517704177,2.939520645550988,4.137816323674036,3.905156815160385,3.3899937228943178,4.037874346365913,2.1847696421424665,1.5304201359534928,2.368548753591336,4.282412354389761,1.4518272604815323,1.436557101884662,1.4109240340671996,1.3349085253932975,1.8533060935681844,2.866758363062705,2.8299068419145943,2.9518162944603263,3.0104070249040493,2.816558823703016,2.804233965939919,2.674859534465426,2.786693192426313,2.888109084769213,2.8614134658785493,2.967281044235024,2.759800971209473,3.1650319823577,3.930342215252072,2.965731699709476,3.0611350467539284,3.190242280893796,2.9762543299330946
70,Normal,2335.708,0.1530475471168434,0.3110332235964303,0.2226270235236994,0.1284713075092479,0.4090960776647477,0.3099956337112384,0.2145703870616429,0.3908149498428581,0.4895435548153546,3.353226415409745,3.856117747866497,1.2543419937017464,0.6253188780088067,5.115762234081674,3.363050170879996,2.7485886025768203,4.61084550310119,1.5368498971096527,3.380223523677298,3.169476630729457,3.796274022165986,3.1948654315776004,2.61456819087702,3.699479832942135,3.193246390115129,2.700112629105329,3.374570309951096,2.0272387501495626,1.5096084735909594,2.034558743562196,3.9530612541177534,1.3504178716560309,1.4382884248042045,1.48363832009274,1.4503119443370922,1.923668919404196,4.218209589322939,3.9269300133806495,4.780690884319471,4.054556625119605,3.110489748090364,4.649447210817002,3.92818931481387,3.2768006233169915,4.205665580101472,2.139431377078262,1.523741206036172,2.143304751664986,4.988206893578761,1.3561544701127817,1.4491090721999167,1.496606944256221,1.4576231612578563,1.995289571870073,2.821474735630864,3.0791405187729124,3.116068938418521,3.0516275389937166,2.67349576847035,2.919821952773596,2.6508622594523863,2.668746616157795,2.8543366528155074,2.870328378482378,3.027505970762047,2.9735168332642483,3.1162958396342497,3.2156875814679053,3.3227744062665545,3.116823433508732,3.355019606301376,3.039337240557965
71,Normal,2393.248,0.1435980774145425,0.3306925868162662,0.2261244824920318,0.1474402598419146,0.4184646524762705,0.3314034941892997,0.2236682278699528,0.4098685371017042,0.5015058623073906,3.313570599517314,3.843808742805809,1.2645723253713164,0.6461417062183171,5.098449469015105,3.3686219555597905,2.7554455979783063,4.593807598176842,1.5537467316437186,3.3442285712970703,3.500521477757561,3.5866784677174834,4.3143036132914085,2.724814470952412,3.662786491339328,3.178429893807805,2.79218405405612,3.1114709703042296,2.3231915092295368,1.4251243076779292,2.069381301263536,4.469183465929106,1.4283277934467549,1.4109962042858228,1.4633331947195896,1.368498997703994,1.814363449256992,4.1893550812130265,4.316405465363859,4.480671935451871,5.43132249779354,3.244764602122025,4.598822991575175,3.911718576595205,3.400728951230844,3.867006998882173,2.4458578222120737,1.4389002473385355,2.2007381134477293,5.61126463228056,1.4351553365826433,1.4234325791044666,1.4760442349650162,1.375647631198219,1.884704058107033,2.932080757710701,2.9120331961333776,2.904978196403025,3.0778623475329603,2.598988123872227,3.1580928701741957,2.6554355693685303,2.6767187501626664,2.7977237096277103,2.9907589362697924,3.0572776713052696,2.958789902324666,3.260935438495671,3.409086331502284,2.8825616961959537,3.255395614868203,3.287665393633715,2.837690248759296
72,Normal,2751.907,0.3096343604347291,0.3544787708181266,0.3039146484096328,0.2810853649140162,0.6446957818131769,0.4123567302511575,0.3445454717304126,0.6888259788055591,0.6152418428322223,3.479862810654576,3.8879043773643898,1.2975839745528477,1.0384061384338823,5.136434362814905,3.42340333034604,2.7663550929846745,4.633594974657712,1.67604106748491,2.676721547485034,3.41590975061603,3.4249062267968595,3.0179550037255543,2.52345381181292,3.771089118211668,2.8607208717896584,2.524279003970754,3.339863175381353,2.3119292256495,1.6091196975029547,2.2489823128470454,3.423802806987041,1.4875764165045202,1.6012486527986842,1.7829972648708154,1.5032900469566417,2.128075506354792,3.1453801858680177,4.21926671939186,4.309387774522126,3.605888729277093,3.0448486716931686,4.818856977512001,3.4998155687156296,3.026823596095658,4.130835210839851,2.528271324152436,1.637378229978159,2.444170668929575,4.147759942607819,1.4999543199133727,1.6437216695362211,1.8054755759508976,1.5175561130085642,2.3859588237095406,2.158361487846,2.755397803448155,2.999262261701303,2.318174599794279,1.962804156211268,3.290114835467977,2.571980358716345,2.144817994785303,2.783468702741784,2.807455565389628,2.966185394591382,2.739556267279557,2.579955042365473,3.4075310545052537,2.546912357824992,3.233598990019624,3.2631428796879987,2.180454268142549
73,Normal,2578.831,0.2328353595988122,0.3184010689040559,0.2698252426296676,0.2263132226216489,0.4627031546963399,0.3878149273900203,0.2774824877614301,0.4090147956570728,0.5358601942691253,3.3300774013540875,3.859954365573072,1.2639087784007124,0.8214587019118414,5.1249593701193135,3.378282469435882,2.7695645781275124,4.6118795848474985,1.553480844960234,2.9853901635463203,3.4476688943290696,3.3762361253197604,3.368765530012426,2.591070471758609,3.568322057336886,3.132663689730248,2.935571390857573,3.2906521916787126,2.3311497001211725,1.5328148725680495,2.0463223219055475,3.9286623651411454,1.3740462399372757,1.4329325252919032,1.484797893798893,1.508714111999106,1.7950293434376117,3.6187050853616416,4.300439892324864,4.220045716237694,4.102054466138405,3.1738737739466627,4.468558511057751,3.81091078782068,3.5558196323785918,4.133711101582092,2.500457086012775,1.5541424760866471,2.179391570447708,4.9002004100876935,1.382514294718496,1.4525699843410895,1.4993212720030265,1.518615023098934,1.8707460361169144,2.474654240947208,3.076861951646066,2.896079241990014,2.5017897313576616,2.18306553241138,2.9255353507510304,2.576420955986119,2.558554532287534,2.8133325391304167,3.0838586922999105,2.892528560936792,2.8281066566354345,3.166575108610675,3.3196079875768696,2.759030785465478,3.1196693279457075,3.2404993708694687,2.6140315711149427
74,Normal,3135.449,0.3468954302681988,0.3959016850097433,0.5587636308433785,0.3227862508471248,0.9982328172211008,0.7928149056353363,0.3270706744147076,0.6089972952255492,0.7256095597645524,3.8058635580398033,3.9442011262539673,1.3953023084996374,1.2436462366810128,5.181971474001831,3.643632062293883,2.771485753845372,4.616109914049495,1.6519918253703774,2.733651513081122,3.6995368321419,3.106494603081683,3.638670967645489,2.33128381828828,3.2033320677485864,3.301882878899386,3.1608319936013864,3.596534492209705,2.604030161606256,1.9420693479315687,2.3347997383784134,3.659347573017189,1.6195253151198716,2.0070014022215235,1.6241623350190388,1.7403728661128477,2.302222756444593,3.354858520972257,4.5080895059340245,3.837649939629797,4.494939275607443,2.6709511801235077,3.9640424076863,4.0894506569776725,3.9053582097527095,4.537439285732127,3.0383960636982543,2.0296203275774864,2.593943900343956,4.581856615924429,1.6457290040885892,2.152943681598834,1.6533335126779856,1.7630182068045472,2.527113878797895,2.5331398379592005,2.978959810835809,2.589330744211721,2.8898015086625244,1.6247680249542429,2.7334787441538424,2.729636021169942,2.75857790115836,2.9599135358806308,2.801292588901837,2.7362767001770534,2.8687926030927446,3.1212202335892583,3.1534359302091954,2.3362756789809453,2.9338454576189585,3.186332811646862,2.8449028300427424
75,Normal,3003.009,0.2868810436703526,0.3210651113205088,0.3381038135388463,0.2568465969046297,1.297883874812072,0.4437869598184132,0.3348410288242002,0.7493240756135601,0.6195004248903676,3.5023052994029755,3.908099127243175,1.2747490559515953,1.1307629849312903,5.126588385527918,3.640580781846672,2.767539562545243,4.633544727260916,1.707575130143794,3.1406945663542167,3.290427534150025,3.168864709645824,3.1815814255762738,2.034238911489361,3.454106929014451,2.951761467254189,2.643186556821231,3.4927494210341004,2.431085690424081,1.7355065768420612,2.1785461196532565,3.835738212883912,1.5462409543832456,1.7446312354711335,1.592018918690651,1.531297814461123,2.249622917710738,3.7689083048283,4.034182439215271,3.908266223234927,3.888605624530343,2.309515497053182,4.345978586764468,3.644673633325533,3.166544751344418,4.351684481086604,2.6883170942279238,1.7807523308024882,2.3381955810672963,4.761322483492407,1.5629461128071025,1.9079525755182527,1.6149283698871089,1.5478289119794637,2.5663766431691566,2.3973941786608948,2.9953806629359963,2.651347602060277,2.659383888355153,1.5896514454711297,2.731660052136632,2.6619150582630957,2.139032979938385,2.840509002717625,3.1288738561690854,2.9660138514374053,2.9889804229308536,2.818171727200131,3.2679471553362385,1.7410044875550823,2.9637751303933286,3.1945406527896543,2.35011988451028
76,Normal,1138.326,0.0863391684421206,0.2494383936007287,0.1071164612006405,0.0637558887174762,0.3349351999844558,0.1525113659839936,0.1265725371593193,0.3084892514761109,0.2480299940651869,3.180309579798553,3.821065014547545,1.2117659711152695,0.3217886335218687,5.089566536846843,3.348457256279494,2.73170990364765,4.593812786272511,1.4977992251292114,3.131341569118569,3.193857172172972,3.218599972386302,4.029983404297762,2.003297997015329,3.4772206274794435,2.5286714473733007,2.601893267680153,2.504920153516832,1.4729535363296995,1.275870231704504,1.6055044058368626,4.8722683552006965,1.198471595483521,1.1870883354795514,1.3643319971637615,1.163388914130553,1.5051991255970143,3.831070751540115,3.9088609855146017,4.02008927948275,5.033820193900225,2.139683746725578,4.122763424108582,2.9440390538698638,2.9335867462257146,3.005970239157078,1.492131799467207,1.278507311701283,1.6348124004687743,5.971684625309481,1.199235369328494,1.1890497871806285,1.3675030877295922,1.164207620848241,1.5231079442836288,2.5064663600588237,2.746618048899597,2.7877292694874165,2.7697368999397067,2.781131959393151,3.199864926597402,1.7833460375924903,2.919451648844168,2.316276754186908,2.6179932448020087,3.1229945173080567,3.1263601935428933,4.676575301514758,4.502358949120461,3.859261444143636,3.5923325540540514,3.733361440780662,3.077136408321805
77,Normal,1220.421,0.1166213858620394,0.2683834083523013,0.1084522910122615,0.0681074962851374,0.3361148716552082,0.1585467749328943,0.1286643414247322,0.3238088056083622,0.258291494871717,3.162754342700508,3.815081909623879,1.2178739186598972,0.3194488896521577,5.092044693719219,3.3498034954472056,2.7246255184108934,4.593265302478661,1.5009665786694062,2.6704671182731783,2.952793372649347,3.730857843479397,3.385808725526233,2.0372251648153967,2.721940256595076,2.79459471169242,2.672885620020128,3.608105627630824,1.5197255410559232,1.2648724602328054,1.7008169593726454,4.442236078383924,1.1536885754967086,1.2856853301228224,1.318876594209756,1.218340444139384,1.5528527166561503,3.182089739686276,3.592137234835701,4.69312776137806,4.225497932550382,2.173039268947041,3.2308483732835285,3.2548558488734454,3.1106567745199785,4.371311618087179,1.5439307103502664,1.2677281509809109,1.7403935404796946,5.477967379587798,1.154445289038617,1.2878560083444857,1.3221891409812945,1.2193301480584309,1.5747649966081985,2.232056936327762,2.776889451462046,2.952243551027188,2.722323728063152,2.9656193776719277,3.2599752913106244,1.8192555204181533,2.964294743920476,2.6242927304031736,2.7263960889963053,2.99285376325586,2.940840717307821,3.627549840706903,3.838563539935573,3.4670783486367176,3.477971500701323,3.889279661993356,3.439300670367536
78,Normal,999.398,0.0666820236964105,0.3196674300882003,0.1035713588811889,0.072016242654274,0.3324587500699263,0.1592752025158117,0.1263386868172633,0.3131060752122088,0.2479767350074427,3.173720474434895,3.8188582241442313,1.2164129254951763,0.3063918584497198,5.091351487054135,3.347963339318752,2.730296671937222,4.5948992765388255,1.5003906920253518,3.524832326156448,2.5951685944834786,3.629281924124701,3.783833677034092,1.9750113515127703,3.201784995769542,2.5333519668389703,2.446916849922962,2.4668383675249284,1.5084646259566437,1.2656194998257504,1.6997237324875407,4.868101386264949,1.1590904075130744,1.263603820834834,1.379009922207621,1.1531513931126651,1.4873445378271637,4.374537339551319,3.1273579285969584,4.564417891355227,4.7319395334250185,2.083800304686936,3.868029375231538,2.9799656952360865,2.785076515625585,2.964277841588064,1.5257134381921935,1.268064159442604,1.7439316327318592,5.962729130448044,1.1597779703660611,1.2656055209159287,1.3823033795987147,1.1538887129580122,1.5048494738943343,2.770897475659044,1.986162916235916,2.852977872579772,2.84464449620134,2.785783779571162,3.124367160282852,1.8534126178129733,2.88556774698618,2.2541922484686934,2.67521552380201,3.2154156730925165,2.835128753999689,3.775820619296606,3.5072253353371368,3.021167816290941,4.070076622827928,4.834690688166658,2.9734801342956234
79,Normal,1714.286,0.0962403250304325,0.3486874230492022,0.1700162919000306,0.1037894612379017,0.3664069297456738,0.2482797614950931,0.1627427519963999,0.3557466487594659,0.3438169427826152,3.2489188765506025,3.834691473632637,1.2832103790552825,0.4244283812635832,5.091294473231728,3.355369209425971,2.745841785919028,4.608722594883548,1.5141790236454231,3.3106307684616283,3.127611677715392,3.7036158687153455,3.225247760420204,2.283727223187129,3.862085895033892,3.3716193965641343,2.619681729864848,3.730745579457142,1.906809186307644,1.3668359186152548,2.018515035131107,3.882749814806971,1.2355277865164878,1.27445755380738,1.3795384731162834,1.2407410260535243,1.692981161717831,4.108175884537656,3.844209506464265,4.635039133476792,4.086383464653015,2.6117328455109576,4.862277949903362,4.077112535953066,3.144506746653332,4.644403006747062,1.9801149637190265,1.3736329652716794,2.1801644210009874,4.839533612353358,1.237691388069766,1.2794320736843308,1.384815946385728,1.2430854924376618,1.731282313405381,2.8476007479371432,2.336223416130472,2.7967530808952508,3.122403164514337,2.5464084620964105,3.2098376876335277,2.435273972563098,2.709580592686096,3.2211066069376906,2.8109008021696305,2.813020618341026,2.4339635350807893,3.2417108816434737,3.366691567970826,2.725677610988281,3.2784547576983165,3.357610585459478,2.8235390105332345
80,Desbalanceamento Estático,464.358,0.0564828861838676,0.1513332020484729,0.1504607955624703,0.0462121171721428,0.4582192489316704,0.1898719758592454,0.084196159485865,0.2654565093040859,0.246198761962269,2.899016624212466,3.7890277478748047,0.8358135875215282,0.9417372336631912,4.923921830743206,2.8453364994356938,3.670717072497169,4.6439347822332095,2.324160587160051,3.765260101232649,3.085042260461308,3.349573206620736,3.5911687351080017,1.3362971459897564,2.389511209047216,3.659185339532095,1.8895194889651703,2.3096090725844234,1.9685251411503304,1.4799588056893886,2.3231028272235554,2.03345260109853,1.1899813200559275,1.340684051387791,1.4393252349727916,1.2888337779126582,1.2375572299829116,4.745130434057004,3.732000275593867,4.104185879650844,4.437162984133818,1.3430181174850722,2.7391518024919783,4.295819586670365,1.9553325512003128,2.555945613782089,2.1290221583389077,1.507788806175903,2.35443225340907,2.095197073735912,1.1906304822487537,1.342366925797178,1.4446893636232017,1.2897508783293905,1.23994721837411,3.3892671654909745,2.768799114381835,2.637769883274854,2.722111540415264,2.9441699357105766,2.6287098708523056,2.333243971919756,3.140195791216972,2.80128187313598,2.4452369107699314,2.4601886358758915,10.136737801272435,3.6596177276848905,6.5493202244671735,6.209761875392179,3.9741410908181622,4.852146403915892,4.289516701803015
81,Desbalanceamento Estático,834.93,0.0689534028440999,0.1830471844012594,0.1531196650595424,0.0590057196048414,0.4639112507561892,0.182916168158335,0.0955288622754015,0.1099567036282017,0.2705958820282153,2.97844258203214,3.798968109062147,0.8489504676168751,0.9828578690608192,4.9393432542228695,2.869528325234454,3.634517123780332,4.614608927895978,2.189710823144282,3.813459260428114,3.3647519850677234,3.017776457586101,3.5477170901339035,1.6385871777425691,2.9810346105030128,4.183736270032769,3.875779115285417,2.986161704480332,2.0607575037430728,1.624699128444376,2.1793122736850576,2.2200634543655235,1.182404464131691,1.3453338651037994,1.3424060574131054,1.2176652799975445,1.3449019194387273,4.994599748886158,4.094055860587253,3.7246822923200154,4.44598273518553,1.6723271208794916,3.364061629904478,4.94653611677413,4.8956376568048015,3.4106756674818604,2.3042411785799803,1.6727068822066995,2.212155268669678,2.382666186801029,1.1831533796455578,1.347946565906329,1.3476543649039192,1.2186550019955165,1.3517270940038648,3.646012823135357,2.6496602330670225,2.7460621781294607,2.848773826783576,2.747734272765812,3.1912052334792094,2.6402291801608344,3.092698845631826,3.8262939764915886,2.5775932085491444,2.548523619633568,5.343739306963782,2.709588012963126,5.640871943274527,4.214652845313842,2.783449140140577,4.035375780001743,3.3231855815312508
82,Desbalanceamento Estático,1181.791,0.0832920213996447,0.2263339282023177,0.1796827051622443,0.0724354891536837,0.472290224447336,0.2409954815635262,0.1136569031466015,0.172914554685958,0.3374330745983896,3.063671921599995,3.842197885423885,0.8607090239620474,0.9878781268285908,4.947628865242642,2.8703281884609586,3.628058715222717,4.618775947371529,2.198682848530949,3.465982162629724,3.3955966699926963,2.86812193128602,3.761933375925069,1.88199399505488,3.039997693129748,4.0220030031143805,3.4476925002734804,4.25542886508009,2.343351519883663,1.662018306470372,2.127379447087962,2.7416692252198205,1.178882304635956,1.3555910528209705,1.365824573691521,1.2248258216857857,1.5545528780031723,4.392450400712831,4.2700820228216605,3.484926982482273,4.658617362609139,1.9509880276338731,3.65523271648295,4.862287833300477,4.331896326760682,5.230900997076452,2.669792868333533,1.722429906157409,2.1746812732758856,2.9559488679132166,1.179679090253706,1.3598912087033035,1.3702520082261531,1.2262197703339155,1.5671755089647337,3.109380757376183,2.869331184316113,2.653940839497788,2.7234891117030817,2.938455840278514,2.366888475341468,3.029740550977741,2.9861541222632813,2.9520713188561487,2.4433841098345286,2.425664089687696,3.7585117024378114,2.905146490345873,4.7672041759413935,3.699755610027332,3.3853604463057008,3.9165190674822408,3.4051834062167865
83,Desbalanceamento Estático,1531.658,0.1387650068290515,0.2618926744372039,0.2094110832198274,0.1093838073333971,0.503835290796647,0.2629988374170149,0.1559767542331101,0.2366383817236195,0.3623739276056514,3.142260256542449,3.869172792900327,0.8790829931144264,0.9929457994798108,4.94836486440739,2.8720851578486064,3.628922370133408,4.623339053149835,2.207001610995763,3.270915235643529,3.5310662782860263,3.4956466789502936,3.3612561969001225,1.96612058540668,2.774282058044615,4.365947120473947,3.184500194116072,4.198743450122232,2.327233921180563,1.694797557669661,2.1783813841732296,2.224401088109728,1.1825614654164245,1.4171870814132832,1.4464413680216128,1.2854991320168567,1.6333875326847442,4.090594780767769,4.421506666315619,4.295164550809374,4.117221364644278,2.0982471585549662,3.360915448300353,5.441523557647925,3.894929105484209,5.217608340291514,2.668383786248678,1.767351920789734,2.2590225902259022,2.4155597089646887,1.183611289090036,1.4238855126655083,1.451954038901394,1.2876258658416164,1.6555479250466003,2.8061989657144166,2.916311926959344,2.7270464352871056,2.5507012504228737,2.665923794238521,2.3453132731117443,3.116093526595456,2.6460097579434985,3.3920698634100903,2.6401548870835456,2.5456006956092088,3.545584334779291,2.818536911972548,3.9431532652603,3.1243239603294124,4.324189968040199,3.772216176647712,3.3393758614969187
84,Desbalanceamento Estático,1875.0,0.2245832404009013,0.36640866900317,0.3018440462819701,0.2148024255804026,0.520512311520019,0.3399979417832897,0.2645115339430533,0.2556832708613119,0.4238057757809256,3.6253543076020662,4.015921389566698,0.8988125843520367,1.1281964473772417,4.961366563901995,2.901484260376634,3.621597086723544,4.670004396440398,2.198642226637694,2.839230350804735,3.229547416963513,2.916962157669873,2.834617979082096,2.117012969143831,2.8132039806348943,3.7230117317334175,3.195442993888677,4.083024226579714,2.846275212846934,2.148658894883092,2.113587717122116,2.329670885000382,1.3147854003934882,1.4659350420256128,1.4030209976807322,1.384562265115396,1.6795033354617246,3.452450478637928,3.981885943640503,3.609203050672132,3.2935492716779047,2.330131985966049,3.452823796222032,4.418004390841248,3.968018641838789,5.174879049955931,3.475532508113858,2.396734846108856,2.2550221789129163,2.7134958017612125,1.3172194006852007,1.4804574308075358,1.4093687043965533,1.388740956797457,1.707986530902911,2.4501518140231124,2.6503034633625413,2.5843015023583304,2.0300594116848862,2.8727521804552283,2.9206070274689293,2.341083917617044,2.8578839894393484,2.9672323859634564,2.515396235573061,2.463830663436809,2.844035784057373,2.679902892440267,3.7629126142406166,2.903760046155766,3.7684448670330792,3.280331048036159,3.1611765848847044
