	time	dac1	dac2	dac3	dac4	adc1.3	adc2.3	adc3.3	adc4.3	imu1accx	imu1accy	imu1accz	imu1gyrox	imu1gyroy	imu1gyroz	imu2accx	imu2accy	imu2accz	imu2gyrox	imu2gyroy	imu2gyroz	imu3accx	imu3accy	imu3accz	imu3gyrox	imu3gyroy	imu3gyroz	log
0	0.0	0.0	0.0	0.0	0.0	4.6080000000000005	4.647	4.65	4.596	9.874884747314452	0.09576806640624999	0.10474632263183593	2.613067626953125	-3.66973876953125	-0.80108642578125	9.78031378173828	0.25139117431640623	0.16819266662597654	0.1373291015625	-4.833221435546875	-2.872467041015625	10.005368737792969	0.05087678527832031	-0.2136824981689453	3.66973876953125	-4.52423095703125	-2.227783203125	Estabilizou em 10s, 2071 rpm
1	0.004	0.0	0.0	0.0	0.0	4.6080000000000005	4.65	4.65	4.5840000000000005	9.866505041503906	0.08858546142578125	0.10474632263183593	2.338409423828125	-3.482818603515625	-0.743865966796875	9.785102185058593	0.25139117431640623	0.18136077575683593	0.3509521484375	-4.64630126953125	-2.674102783203125	10.007164389038085	0.04848258361816406	-0.21906945190429686	3.63922119140625	-4.634857177734375	-2.101898193359375	Started
2	0.008	0.0	0.0	0.0	0.0	4.611	4.647	4.647	4.5840000000000005	9.866505041503906	0.05805939025878906	0.09157821350097656	2.44140625	-3.65447998046875	-0.713348388671875	9.785700735473633	0.22685060729980466	0.17477672119140625	0.396728515625	-4.96673583984375	-2.63214111328125	10.008960040283203	0.015562310791015624	-0.22385785522460935	3.803253173828125	-4.604339599609375	-2.26593017578125	IMU1|LSM6DS3|0x6A|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
3	0.012	0.0	0.0	0.0	0.0	4.614	4.641	4.647	4.602	9.879673150634765	0.06045359191894531	0.06943184814453125	2.6397705078125	-3.696441650390625	-0.934600830078125	9.791686239624022	0.23403321228027343	0.1580173095703125	0.244140625	-4.970550537109375	-2.8076171875	10.003573086547851	0.01975216369628906	-0.2328361114501953	3.894805908203125	-4.505157470703125	-2.346038818359375	IMU2|LSM6DS3|0x6B|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
4	0.016	0.0	0.0	0.0	0.0	4.6080000000000005	4.65	4.65	4.599	9.872490545654296	0.062249243164062495	0.08140285644531249	2.72369384765625	-3.60870361328125	-0.720977783203125	9.788693487548828	0.2316390106201172	0.15382745666503905	0.606536865234375	-4.962921142578125	-2.849578857421875	10.002974536132811	0.031124621582031248	-0.2328361114501953	3.742218017578125	-4.779815673828125	-2.048492431640625	IMU3|LSM6DS3|0x6B|I2C-2|±2g (±19,6m/s²)|±125º/s|400Hz
5	0.02	0.0	0.0	0.0	0.0	4.611	4.65	4.647	4.605	9.86411083984375	0.040701428222656245	0.08140285644531249	2.685546875	-3.635406494140625	-0.75531005859375	9.788693487548828	0.20290859069824219	0.14425065002441406	0.370025634765625	-5.100250244140625	-2.70843505859375	10.002974536132811	-0.003591302490234375	-0.24061726684570311	3.711700439453125	-4.535675048828125	-2.071380615234375	ADC|ADS1015|0|0|1|0|±6,144 V|2400 SPS
6	0.024	0.0	0.0	0.0	0.0	4.602	4.647	4.644	4.611	9.867702142333984	0.054468087768554684	0.08020575561523437	2.52532958984375	-3.444671630859375	-0.49591064453125	9.791686239624022	0.21009119567871093	0.15203180541992187	0.423431396484375	-4.955291748046875	-2.910614013671875	10.00955859069824	0.023942016601562498	-0.23403321228027343	3.54766845703125	-4.543304443359375	-2.216339111328125	Gen1|Disabled
7	0.028	0.0	0.0	0.0	0.0	4.611	4.647	4.65	4.596	9.874884747314452	0.055066638183593745	0.08020575561523437	2.72369384765625	-3.551483154296875	-0.8697509765625	9.803058697509766	0.22385785522460935	0.14484920043945312	0.6256103515625	-4.66156005859375	-2.93731689453125	10.007762939453125	0.01975216369628906	-0.2501940734863281	3.810882568359375	-4.8675537109375	-2.101898193359375	Gen2|Enabled|Noise|0.0|10.0|1668
8	0.032	0.0	0.0	0.0	0.0	4.611	4.65	4.65	4.5840000000000005	9.862315188598632	0.04129997863769531	0.0718260498046875	2.826690673828125	-3.5858154296875	-0.713348388671875	9.795277542114258	0.20470424194335937	0.14784195251464843	0.293731689453125	-4.673004150390625	-2.857208251953125	10.003573086547851	-0.016759411621093748	-0.24480711975097655	3.631591796875	-4.55474853515625	-2.346038818359375	Gen3|Enabled|Noise|0.0|10.0|128
9	0.036000000000000004	0.0	0.0	0.0	0.0	4.614	4.647	4.647	4.587	9.87009634399414	0.055066638183593745	0.06643909606933593	2.727508544921875	-3.612518310546875	-0.8697509765625	9.788094937133788	0.22086510314941404	0.14185644836425781	0.31280517578125	-4.87518310546875	-2.826690673828125	10.00955859069824	0.011372457885742187	-0.25737667846679685	3.604888916015625	-4.38690185546875	-2.185821533203125	Gen4|Enabled|Noise|0.0|10.0|128
10	0.04	0.0	0.0	0.0	0.0	4.614	4.641	4.647	4.599	9.874884747314452	0.05805939025878906	0.07781155395507812	2.5482177734375	-3.45611572265625	-0.6866455078125	9.791087689208984	0.21906945190429686	0.14305354919433594	0.423431396484375	-4.87518310546875	-2.93731689453125	10.000580334472655	0.010773907470703125	-0.2454056701660156	3.76129150390625	-4.695892333984375	-2.105712890625	Ctrl|Disabled
11	0.044	0.0	0.0	0.0	0.0	4.6080000000000005	4.65	4.65	4.605	9.87009634399414	0.03950432739257812	0.07841010437011718	2.468109130859375	-3.2958984375	-0.766754150390625	9.791686239624022	0.18914193115234373	0.13168109130859373	0.3509521484375	-4.82940673828125	-2.89154052734375	9.997587582397461	-0.02154781494140625	-0.2537853759765625	3.66973876953125	-4.543304443359375	-2.29644775390625	
12	0.048	0.0	0.0	0.0	0.0	4.6080000000000005	4.647	4.647	4.605	9.867103591918944	0.047285482788085934	0.06344634399414062	2.361297607421875	-3.9520263671875	-0.888824462890625	9.788693487548828	0.2088940948486328	0.13946224670410157	0.2593994140625	-4.734039306640625	-2.536773681640625	10.01075569152832	0.0047884033203125	-0.26755203552246093	3.574371337890625	-4.4403076171875	-2.040863037109375	
13	0.052000000000000005	0.0	0.0	0.0	0.0	4.599	4.647	4.644	4.611	9.872490545654296	0.05386953735351562	0.07481880187988281	2.63214111328125	-3.734588623046875	-0.83160400390625	9.788693487548828	0.1975216369628906	0.14305354919433594	0.408172607421875	-4.634857177734375	-2.9449462890625	10.007762939453125	0.00239420166015625	-0.2597708801269531	3.6468505859375	-4.87518310546875	-2.26593017578125	
14	0.056	0.0	0.0	0.0	0.0	4.611	4.647	4.65	4.596	9.87668039855957	0.04249707946777344	0.076614453125	2.471923828125	-3.33404541015625	-0.86212158203125	9.785102185058593	0.19812018737792966	0.14006079711914063	0.324249267578125	-4.78363037109375	-2.574920654296875	10.012551342773437	-0.016759411621093748	-0.26216508178710934	3.757476806640625	-4.810333251953125	-2.399444580078125	
15	0.06	0.0	0.0	0.0	0.0	4.611	4.65	4.65	4.587	9.873089096069336	0.04668693237304687	0.07481880187988281	2.368927001953125	-3.53240966796875	-0.698089599609375	9.785102185058593	0.2154781494140625	0.14125789794921875	0.087738037109375	-4.89044189453125	-2.532958984375	10.01733974609375	0.010175357055664061	-0.2472013214111328	3.73077392578125	-4.711151123046875	-2.407073974609375	
16	0.064	0.0	0.0	0.0	0.0	4.614	4.647	4.647	4.59	9.871293444824218	0.0526724365234375	0.08559270935058594	2.750396728515625	-3.490447998046875	-0.728607177734375	9.788094937133788	0.2088940948486328	0.15322890625	0.30517578125	-4.9896240234375	-2.777099609375	10.014346994018554	0.0005985504150390625	-0.2454056701660156	3.726959228515625	-4.76837158203125	-2.1514892578125	
17	0.068	0.0	0.0	0.0	0.0	4.614	4.641	4.647	4.6080000000000005	9.87608184814453	0.037708676147460936	0.08499415893554688	2.37274169921875	-3.53240966796875	-0.77056884765625	9.78629928588867	0.19632453613281248	0.1514332550048828	0.331878662109375	-4.955291748046875	-2.8076171875	10.008960040283203	-0.0005985504150390625	-0.23403321228027343	3.60870361328125	-4.680633544921875	-2.1209716796875	
18	0.07200000000000001	0.0	0.0	0.0	0.0	4.611	4.647	4.65	4.605	9.86411083984375	0.047285482788085934	0.0939724151611328	2.66265869140625	-3.620147705078125	-0.8697509765625	9.789890588378906	0.21727380065917967	0.1610100616455078	0.23651123046875	-4.669189453125	-2.73895263671875	10.000580334472655	0.017956512451171875	-0.23642741394042968	3.726959228515625	-4.680633544921875	-2.2430419921875	
19	0.076	0.0	0.0	0.0	0.0	4.6080000000000005	4.65	4.65	4.614	9.873687646484374	0.0526724365234375	0.0909796630859375	2.567291259765625	-3.467559814453125	-0.701904296875	9.787496386718749	0.22266075439453123	0.16041151123046873	0.392913818359375	-4.84466552734375	-2.819061279296875	10.005368737792969	0.013766659545898436	-0.239420166015625	3.72314453125	-4.64630126953125	-2.17437744140625	
20	0.08	0.0	0.0	0.0	0.0	4.599	4.644	4.641	4.614	9.87069489440918	0.054468087768554684	0.0909796630859375	2.681732177734375	-3.833770751953125	-0.823974609375	9.785102185058593	0.21188684692382811	0.1693897674560547	0.213623046875	-4.550933837890625	-2.8076171875	10.00417163696289	0.00718260498046875	-0.2184709014892578	3.6163330078125	-4.638671875	-2.15911865234375	
