	time	dac1	dac2	dac3	dac4	adc1.3	adc2.3	adc3.3	adc4.3	imu1accx	imu1accy	imu1accz	imu1gyrox	imu1gyroy	imu1gyroz	imu2accx	imu2accy	imu2accz	imu2gyrox	imu2gyroy	imu2gyroz	imu3accx	imu3accy	imu3accz	imu3gyrox	imu3gyroy	imu3gyroz	log
0	0.0	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.006	9.887454306030273	0.09935936889648436	-0.022146365356445312	2.7008056640625	-3.814697265625	-0.835418701171875	9.787496386718749	0.2807201446533203	0.0909796630859375	0.347137451171875	-4.90570068359375	-2.750396728515625	10.005368737792969	0.06584054565429687	-0.28790274963378903	3.66973876953125	-4.49371337890625	-2.09808349609375	Estabilizou em 10s, 2171 rpm
1	0.004	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.003	9.861118087768554	0.08559270935058594	-0.014963760375976562	2.605438232421875	-3.543853759765625	-0.54168701171875	9.776722479248047	0.2519897247314453	0.08559270935058594	0.759124755859375	-5.2032470703125	-2.941131591796875	9.981426721191406	0.028730419921875	-0.30047230834960936	3.7994384765625	-4.6234130859375	-2.1209716796875	Started
2	0.008	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.003	9.880870251464843	0.1352723937988281	-0.0143652099609375	2.796173095703125	-3.673553466796875	-0.705718994140625	9.78689783630371	0.33578678283691404	0.08439560852050781	0.392913818359375	-4.779815673828125	-2.758026123046875	10.008960040283203	0.10474632263183593	-0.3226186737060547	3.6773681640625	-4.619598388671875	-2.300262451171875	IMU1|LSM6DS3|0x6A|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
3	0.012	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.006	9.88266590270996	0.13287819213867186	-0.013168109130859374	2.689361572265625	-3.528594970703125	-0.9002685546875	9.792284790039062	0.3286041778564453	0.08259995727539061	0.49591064453125	-4.913330078125	-2.857208251953125	10.018536846923828	0.105344873046875	-0.32561142578124996	3.91387939453125	-4.90570068359375	-2.201080322265625	IMU2|LSM6DS3|0x6B|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
4	0.016	0.0	0.0	0.0	0.0	0.0	0.003	0.006	0.003	9.887454306030273	0.12389993591308593	0.002992752075195312	2.819061279296875	-3.6773681640625	-0.87738037109375	9.787496386718749	0.2920926025390625	0.08200140686035155	0.469207763671875	-4.8828125	-2.7313232421875	10.013748443603514	0.07900865478515624	-0.3172317199707031	3.96728515625	-4.52423095703125	-2.155303955078125	IMU3|LSM6DS3|0x6B|I2C-2|±2g (±19,6m/s²)|±125º/s|400Hz
5	0.02	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.006	9.900023864746093	0.17238251953125	-0.006584054565429687	2.6092529296875	-3.650665283203125	-0.91552734375	9.796474642944336	0.35314474487304687	0.08140285644531249	0.217437744140625	-5.016326904296875	-2.826690673828125	10.022128149414062	0.14604630126953125	-0.3220201232910156	3.76129150390625	-4.878997802734375	-2.056121826171875	ADC|ADS1015|0|0|1|0|±6,144 V|2400 SPS
6	0.024	0.0	0.0	0.0	0.0	0.006	0.006	0.003	0.006	9.896432562255859	0.1580173095703125	0.012569558715820313	2.826690673828125	-3.42559814453125	-1.178741455078125	9.791087689208984	0.34237083740234375	0.10714052429199218	0.209808349609375	-4.8828125	-2.666473388671875	10.007164389038085	0.12569558715820311	-0.31543606872558594	3.7078857421875	-4.669189453125	-2.124786376953125	Gen1|Disabled
7	0.028	0.0	0.0	0.0	0.0	0.006	0.003	0.006	0.006	9.87009634399414	0.1388636962890625	0.030526071166992186	2.506256103515625	-3.398895263671875	-0.8087158203125	9.770736975097655	0.29867665710449215	0.13168109130859373	0.469207763671875	-4.99725341796875	-2.8839111328125	9.994594830322265	0.09576806640624999	-0.2914940521240234	3.856658935546875	-4.657745361328125	-2.09808349609375	Gen2|Enabled|Noise|0.0|10.0|1668
8	0.032	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.003	9.868899243164062	0.1640028137207031	0.05626373901367187	2.712249755859375	-3.54766845703125	-0.751495361328125	9.781510882568359	0.34835634155273437	0.12389993591308593	0.3662109375	-5.054473876953125	-2.64739990234375	10.00417163696289	0.13407529296874998	-0.29867665710449215	3.7078857421875	-5.626678466796875	-2.315521240234375	Gen3|Enabled|Noise|0.0|10.0|128
9	0.036000000000000004	0.0	0.0	0.0	0.0	0.003	0.006	0.006	0.003	9.885060104370117	0.13946224670410157	0.06823474731445311	2.429962158203125	-3.627777099609375	-0.87738037109375	9.789292037963866	0.3238157745361328	0.13467384338378904	0.507354736328125	-4.95147705078125	-2.887725830078125	10.008361489868163	0.11791443176269531	-0.2741360900878906	3.6163330078125	-4.535675048828125	-2.002716064453125	Gen4|Enabled|Noise|0.0|10.0|128
