	time	dac1	dac2	dac3	dac4	adc1.3	adc2.3	adc3.3	adc4.3	imu1accx	imu1accy	imu1accz	imu1gyrox	imu1gyroy	imu1gyroz	imu2accx	imu2accy	imu2accz	imu2gyrox	imu2gyroy	imu2gyroz	imu3accx	imu3accy	imu3accz	imu3gyrox	imu3gyroy	imu3gyroz	log
0	0.0	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.006	9.86291373901367	-0.10235212097167969	-0.02154781494140625	2.67791748046875	-3.66973876953125	-0.9002685546875	9.781510882568359	0.43035774841308594	0.051475335693359374	0.6256103515625	-5.146026611328125	-2.99835205078125	10.005368737792969	0.0796072052001953	-0.22565350646972654	3.452301025390625	-4.52423095703125	-2.223968505859375	Estabilizou em 6s, 1080 rpm
1	0.004	0.0	0.0	0.0	0.0	0.003	0.003	0.006	0.006	9.875483297729492	-0.07841010437011718	-0.02633621826171875	2.475738525390625	-3.448486328125	-1.02996826171875	9.77492682800293	0.4560954162597656	0.04608838195800781	0.38909912109375	-4.96673583984375	-2.98309326171875	10.007762939453125	0.10235212097167969	-0.2328361114501953	3.574371337890625	-4.69970703125	-2.09808349609375	Started
2	0.008	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.003	9.874884747314452	-0.07242460021972656	-0.03172317199707031	2.490997314453125	-3.54766845703125	-0.904083251953125	9.781510882568359	0.46208092041015625	0.04129997863769531	0.4730224609375	-4.8675537109375	-2.964019775390625	10.011354241943359	0.10893617553710937	-0.24779987182617186	3.5552978515625	-4.535675048828125	-2.201080322265625	IMU1|LSM6DS3|0x6A|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
3	0.012	0.0	0.0	0.0	0.0	0.006	0.003	0.006	0.003	9.878476049804688	-0.0652419952392578	-0.03172317199707031	2.689361572265625	-3.734588623046875	-0.789642333984375	9.785102185058593	0.46507367248535153	0.037708676147460936	0.23651123046875	-4.98199462890625	-2.933502197265625	10.01733974609375	0.11731588134765625	-0.24779987182617186	3.62396240234375	-4.6234130859375	-2.09808349609375	IMU2|LSM6DS3|0x6B|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
4	0.016	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.003	9.871293444824218	-0.061650692749023434	-0.020350714111328123	2.41851806640625	-3.681182861328125	-0.820159912109375	9.781510882568359	0.48063598327636714	0.04908113403320312	0.102996826171875	-4.871368408203125	-2.716064453125	10.004770187377929	0.11372457885742186	-0.23642741394042968	3.490447998046875	-4.35638427734375	-1.9073486328125	IMU3|LSM6DS3|0x6B|I2C-2|±2g (±19,6m/s²)|±125º/s|400Hz
5	0.02	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.0	9.86411083984375	-0.05686228942871093	-0.01975216369628906	2.410888671875	-3.631591796875	-0.84686279296875	9.780912332153319	0.47584757995605464	0.06284779357910156	0.22125244140625	-4.8828125	-2.98309326171875	10.007762939453125	0.10773907470703124	-0.2262520568847656	3.551483154296875	-4.520416259765625	-2.132415771484375	ADC|ADS1015|0|0|1|0|±6,144 V|2400 SPS
6	0.024	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.003	9.873089096069336	-0.06404489440917968	0.0017956512451171875	2.422332763671875	-3.6163330078125	-0.812530517578125	9.780912332153319	0.4722562774658203	0.08259995727539061	0.41961669921875	-5.039215087890625	-2.964019775390625	10.012551342773437	0.11073182678222655	-0.20290859069824219	3.505706787109375	-4.581451416015625	-2.02178955078125	Gen1|Disabled
7	0.028	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.006	9.871293444824218	-0.06883329772949218	0.010773907470703125	2.620697021484375	-3.543853759765625	-0.89263916015625	9.785102185058593	0.4734533782958984	0.105344873046875	0.270843505859375	-4.817962646484375	-2.826690673828125	10.012551342773437	0.11252747802734374	-0.17657237243652343	3.467559814453125	-4.69207763671875	-2.0751953125	Gen2|Enabled|Noise|0.0|10.0|1668
8	0.032	0.0	0.0	0.0	0.0	0.009000000000000001	0.003	0.006	0.003	9.887454306030273	-0.08080430603027343	0.014963760375976562	2.658843994140625	-3.80706787109375	-0.75531005859375	9.787496386718749	0.4590881683349609	0.11791443176269531	0.38909912109375	-4.7454833984375	-2.99835205078125	10.019733947753906	0.1149216796875	-0.14544775085449219	3.5400390625	-4.63104248046875	-1.941680908203125	Gen3|Enabled|Noise|0.0|10.0|128
9	0.036000000000000004	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.006	9.88266590270996	-0.08918401184082031	0.033518823242187495	2.5482177734375	-3.60107421875	-0.6103515625	9.788094937133788	0.4471171600341797	0.14006079711914063	0.1983642578125	-4.6844482421875	-2.849578857421875	10.011354241943359	0.09576806640624999	-0.12868833923339842	3.490447998046875	-4.45556640625	-2.25067138671875	Gen4|Enabled|Noise|0.0|10.0|128
