	time	dac1	dac2	dac3	dac4	adc1.3	adc2.3	adc3.3	adc4.3	imu1accx	imu1accy	imu1accz	imu1gyrox	imu1gyroy	imu1gyroz	imu2accx	imu2accy	imu2accz	imu2gyrox	imu2gyroy	imu2gyroz	imu3accx	imu3accy	imu3accz	imu3gyrox	imu3gyroy	imu3gyroz	log
0	0.0	0.0	0.0	0.0	0.0	0.009000000000000001	0.003	0.003	0.003	9.871293444824218	0.04369418029785156	0.03531447448730469	2.834320068359375	-3.60870361328125	-1.026153564453125	9.859920986938477	-0.3872621185302734	0.05566518859863281	0.49591064453125	-5.13458251953125	-3.368377685546875	10.134057077026366	-0.24959552307128904	-0.42317514343261714	2.956390380859375	-4.7607421875	-1.24359130859375	estabilizou em 4s, descida em 15s, parou em 23s. 753 RPM
1	0.004	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.003	9.809044201660155	0.2819172454833984	0.08319850769042968	3.814697265625	-3.917694091796875	-1.4495849609375	9.735422500610351	-0.23223756103515625	0.20530279235839843	0.186920166015625	-5.01251220703125	-3.59344482421875	9.758167416381836	-0.3232172241210937	0.0718260498046875	2.750396728515625	-4.50897216796875	-1.682281494140625	Started
2	0.008	0.0	0.0	0.0	0.0	-0.003	0.003	0.003	0.003	9.861716638183593	0.1388636962890625	0.010773907470703125	2.99072265625	-3.83758544921875	-1.384735107421875	9.835380419921874	-0.3890577697753906	0.04967968444824218	0.4425048828125	-5.24139404296875	-3.612518310546875	10.043675964355469	-0.23343466186523437	-0.42018239135742186	3.353118896484375	-4.947662353515625	-1.308441162109375	IMU1|LSM6DS3|0x6A|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
3	0.012	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.0	9.809642752075195	0.06584054565429687	0.040701428222656245	2.460479736328125	-3.215789794921875	-0.87738037109375	9.740809454345703	-0.19153613281249998	0.17597382202148437	0.08392333984375	-4.81414794921875	-3.437042236328125	9.760561618041992	-0.2980781066894531	0.020350714111328123	2.758026123046875	-4.66156005859375	-1.495361328125	IMU2|LSM6DS3|0x6B|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
4	0.016	0.0	0.0	0.0	0.0	0.0	0.003	0.006	0.006	9.881468801879882	0.13587094421386717	-0.003591302490234375	2.8228759765625	-3.772735595703125	-1.39617919921875	9.712079034423828	-0.43574470214843747	0.1562216583251953	-0.20599365234375	-5.161285400390625	-3.391265869140625	9.796474642944336	-0.30346506042480464	0.03591302490234375	2.35748291015625	-4.82940673828125	-1.796722412109375	IMU3|LSM6DS3|0x6B|I2C-2|±2g (±19,6m/s²)|±125º/s|400Hz
5	0.02	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.003	9.79348189086914	-0.040102877807617184	0.08499415893554688	2.11334228515625	-3.231048583984375	-0.9613037109375	9.692925421142577	-0.19572598571777342	0.22685060729980466	0.213623046875	-4.871368408203125	-3.48663330078125	9.683348614501952	-0.2759317413330078	0.06284779357910156	2.838134765625	-4.581451416015625	-1.68609619140625	ADC|ADS1015|0|0|1|0|±6,144 V|2400 SPS
6	0.024	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.003	9.850344180297851	0.24001871643066405	-0.008978256225585938	3.139495849609375	-3.688812255859375	-1.209259033203125	9.63366893005371	-0.3711012573242187	0.22744915771484372	-0.072479248046875	-5.229949951171875	-3.326416015625	9.70369932861328	-0.23044190979003906	0.05327098693847656	2.254486083984375	-4.840850830078125	-1.811981201171875	Gen1|Disabled
7	0.028	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.003	9.813832604980469	-0.05686228942871093	0.07242460021972656	2.048492431640625	-3.265380859375	-0.885009765625	9.739612353515625	-0.3136404174804687	0.17956512451171874	0.049591064453125	-4.848480224609375	-3.3721923828125	9.926958633422851	-0.23523031311035156	-0.16460136413574217	2.44903564453125	-4.21142578125	-1.65557861328125	Gen2|Enabled|Noise|0.0|10.0|1668
8	0.032	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.003	9.982623822021484	0.1562216583251953	-0.17357962036132812	2.689361572265625	-3.692626953125	-0.682830810546875	9.654618194580078	-0.4381389038085937	0.2262520568847656	0.1068115234375	-5.107879638671875	-3.39508056640625	9.76235726928711	-0.33399113159179683	0.058657940673828124	2.490997314453125	-4.66156005859375	-1.8157958984375	Gen3|Enabled|Noise|0.0|10.0|128
9	0.036000000000000004	0.0	0.0	0.0	0.0	0.003	0.003	0.006	0.006	9.76175871887207	0.0526724365234375	0.1274912384033203	2.14385986328125	-3.509521484375	-0.86212158203125	9.674968908691406	-0.2376245147705078	0.18136077575683593	0.148773193359375	-5.05828857421875	-3.21197509765625	9.811438403320311	-0.15263035583496093	-0.08259995727539061	2.452850341796875	-4.520416259765625	-1.59454345703125	Gen4|Enabled|Noise|0.0|10.0|128
