	time	dac1	dac2	dac3	dac4	adc1.3	adc2.3	adc3.3	adc4.3	imu1accx	imu1accy	imu1accz	imu1gyrox	imu1gyroy	imu1gyroz	imu2accx	imu2accy	imu2accz	imu2gyrox	imu2gyroy	imu2gyroz	imu3accx	imu3accy	imu3accz	imu3gyrox	imu3gyroy	imu3gyroz	log
0	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.006	9.807847100830077	-0.9373299499511718	0.12868833923339842	2.1514892578125	-2.994537353515625	-0.45013427734375	10.00955859069824	0.09935936889648436	-0.143652099609375	0.5340576171875	-5.329132080078125	-4.119873046875	10.168174450683592	-0.08140285644531249	-0.4955997436523437	3.10516357421875	-4.63104248046875	-1.15203857421875	estabilizou em 8s, descida em 19s, parou em 35s. 1959 RPM
1	0.004	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.003	9.828197814941406	-0.7715314849853515	-0.06643909606933593	0.400543212890625	-2.246856689453125	-0.225067138671875	9.695319622802733	1.112106671142578	0.2292448089599609	1.010894775390625	-5.222320556640625	-3.940582275390625	9.811438403320311	0.5105635040283203	-0.013168109130859374	2.895355224609375	-4.741668701171875	-1.8310546875	Started
2	0.008	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.003	9.795277542114258	-0.8577227447509765	-0.07122749938964844	2.147674560546875	-3.10516357421875	-0.25177001953125	9.749189160156249	0.3968389251708984	0.1227028350830078	-0.0762939453125	-5.405426025390625	-3.7384033203125	10.172962854003906	-0.20051438903808594	0.09277531433105468	2.567291259765625	-4.673004150390625	-1.28173828125	IMU1|LSM6DS3|0x6A|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
3	0.012	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.003	9.833584768676758	-0.7805097412109374	-0.10115502014160156	0.52642822265625	-2.17437744140625	-0.213623046875	9.695918173217773	1.1061211669921875	0.22565350646972654	0.659942626953125	-5.25665283203125	-3.89862060546875	9.79408044128418	0.43454760131835934	0.00239420166015625	2.67791748046875	-4.390716552734375	-1.918792724609375	IMU2|LSM6DS3|0x6B|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
4	0.016	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.006	9.80066449584961	-0.8397662322998046	-0.09217676391601562	2.105712890625	-3.1280517578125	0.0152587890625	9.76116016845703	0.4082113830566406	0.1352723937988281	-0.14495849609375	-5.558013916015625	-3.810882568359375	9.715670336914062	0.028131869506835935	0.11731588134765625	2.574920654296875	-5.023956298828125	-1.44195556640625	IMU3|LSM6DS3|0x6B|I2C-2|±2g (±19,6m/s²)|±125º/s|400Hz
5	0.02	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.003	9.853336932373047	-0.8265981231689452	-0.10115502014160156	3.307342529296875	-3.82232666015625	-0.67901611328125	9.537302313232422	1.0007762939453124	0.41060558471679687	0.274658203125	-4.810333251953125	-4.581451416015625	9.791087689208984	0.35793314819335936	0.044292730712890624	2.93731689453125	-4.421234130859375	-1.6632080078125	ADC|ADS1015|0|0|1|0|±6,144 V|2400 SPS
6	0.024	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.006	9.795876092529296	-0.9205705383300781	-0.08978256225585937	2.15911865234375	-3.18145751953125	-0.2288818359375	9.783905084228515	0.3028665100097656	0.15203180541992187	-0.118255615234375	-5.11932373046875	-4.016876220703125	9.707290631103515	-0.011372457885742187	0.13587094421386717	2.471923828125	-4.955291748046875	-1.41143798828125	Gen1|Disabled
7	0.028	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.006	9.776123928833007	-0.5548562347412109	0.14245499877929688	3.27301025390625	-3.749847412109375	-0.492095947265625	9.542090716552734	1.0869675537109373	0.42317514343261714	0.392913818359375	-4.8675537109375	-4.619598388671875	9.746794958496093	0.08319850769042968	0.029328970336914062	2.5787353515625	-4.329681396484375	-2.4871826171875	Gen2|Enabled|Noise|0.0|10.0|1668
8	0.032	0.0	0.0	0.0	0.0	0.003	0.006	0.165	4.62	9.80724855041504	-0.8798691101074219	-0.1083376251220703	2.063751220703125	-3.192901611328125	-0.0457763671875	9.694122521972655	0.7990648040771484	0.02154781494140625	0.164031982421875	-5.6304931640625	-3.07464599609375	9.681552963256836	-0.03411737365722656	0.18255787658691405	2.57110595703125	-4.7760009765625	-1.377105712890625	Gen3|Enabled|Noise|0.0|10.0|128
9	0.036000000000000004	0.0	0.0	0.0	0.0	4.644	4.668	4.671	4.638	9.780912332153319	-0.623090982055664	0.15562310791015624	3.83758544921875	-3.68499755859375	-0.1068115234375	9.542090716552734	0.9702502227783203	0.44891281127929683	0.4425048828125	-4.96673583984375	-4.61578369140625	9.756970315551758	-0.11432312927246092	0.032920272827148434	2.323150634765625	-4.253387451171875	-2.349853515625	Gen4|Enabled|Noise|0.0|10.0|128
