	time	dac1	dac2	dac3	dac4	adc1.3	adc2.3	adc3.3	adc4.3	imu1accx	imu1accy	imu1accz	imu1gyrox	imu1gyroy	imu1gyroz	imu2accx	imu2accy	imu2accz	imu2gyrox	imu2gyroy	imu2gyroz	imu3accx	imu3accy	imu3accz	imu3gyrox	imu3gyroy	imu3gyroz	log
0	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.006	0.003	9.904812268066406	-0.10953472595214843	-0.17477672119140625	2.605438232421875	-3.627777099609375	-1.262664794921875	9.886257205200195	-0.07841010437011718	-0.08259995727539061	0.6866455078125	-5.2032470703125	-3.467559814453125	9.816825357055663	-0.42317514343261714	-0.2454056701660156	2.7923583984375	-4.810333251953125	-1.544952392578125	estabilizou em 6s, descida em 17s, parou em 30s. 1336 RPM
1	0.004	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.003	9.941323843383788	0.4052186309814453	-0.07122749938964844	3.360748291015625	-3.96728515625	-1.60980224609375	9.782707983398437	-0.37289690856933594	0.17118541870117188	0.16021728515625	-4.909515380859375	-3.231048583984375	9.991003527832031	0.02154781494140625	-0.08559270935058594	2.925872802734375	-4.688262939453125	-1.277923583984375	Started
2	0.008	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.003	9.890447058105469	0.14245499877929688	-0.14245499877929688	2.41851806640625	-3.414154052734375	-1.194000244140625	9.900023864746093	-0.037708676147460936	-0.03591302490234375	0.377655029296875	-5.199432373046875	-3.620147705078125	9.8449572265625	-0.43993455505371093	-0.22505495605468748	2.89154052734375	-4.9285888671875	-1.60980224609375	IMU1|LSM6DS3|0x6A|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
3	0.012	0.0	0.0	0.0	0.0	0.0	0.006	0.003	0.003	9.917381826782226	0.044292730712890624	-0.034715924072265626	2.872467041015625	-3.4332275390625	-1.094818115234375	9.78031378173828	-0.36631285400390623	0.18076222534179687	-0.453948974609375	-5.062103271484375	-3.002166748046875	9.801861596679688	-0.003591302490234375	0.10654197387695312	2.696990966796875	-4.619598388671875	-1.76239013671875	IMU2|LSM6DS3|0x6B|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
4	0.016	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.0	9.861716638183593	0.24600422058105467	-0.10474632263183593	3.314971923828125	-3.70025634765625	-1.209259033203125	9.703100778198241	-0.25737667846679685	0.07122749938964844	0.377655029296875	-5.3253173828125	-3.841400146484375	9.819818109130859	-0.4674678741455078	-0.15382745666503905	2.849578857421875	-4.79888916015625	-1.445770263671875	IMU3|LSM6DS3|0x6B|I2C-2|±2g (±19,6m/s²)|±125º/s|400Hz
5	0.02	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.003	9.911396322631836	0.08738836059570312	-0.044891281127929686	2.910614013671875	-3.902435302734375	-1.21307373046875	9.758167416381836	-0.39264907226562495	0.24061726684570311	-0.0762939453125	-5.237579345703125	-3.2806396484375	9.791686239624022	-0.05327098693847656	0.12090718383789062	2.407073974609375	-4.52423095703125	-1.708984375	ADC|ADS1015|0|0|1|0|±6,144 V|2400 SPS
6	0.024	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.006	9.884461553955077	0.08559270935058594	-0.08918401184082031	3.086090087890625	-3.997802734375	-1.041412353515625	9.689334118652344	-0.258573779296875	0.09636661682128905	-0.08392333984375	-5.084991455078125	-3.589630126953125	9.80724855041504	-0.4590881683349609	-0.14604630126953125	2.353668212890625	-4.7149658203125	-1.5411376953125	Gen1|Disabled
7	0.028	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.006	9.899425314331054	0.017956512451171875	-0.0383072265625	2.99835205078125	-3.570556640625	-0.98419189453125	9.727641345214844	-0.34237083740234375	0.20231004028320312	-0.14495849609375	-4.92095947265625	-2.83050537109375	9.776722479248047	-0.08918401184082031	0.20649989318847656	2.605438232421875	-4.7149658203125	-1.728057861328125	Gen2|Enabled|Noise|0.0|10.0|1668
8	0.032	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.003	9.878476049804688	0.1867477294921875	-0.11133037719726561	3.292083740234375	-3.887176513671875	-1.224517822265625	9.707290631103515	-0.2980781066894531	0.10714052429199218	0.31280517578125	-5.336761474609375	-3.658294677734375	9.788693487548828	-0.3812766143798828	0.105344873046875	2.681732177734375	-4.848480224609375	-1.56402587890625	Gen3|Enabled|Noise|0.0|10.0|128
9	0.036000000000000004	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.003	9.963470208740233	0.12150573425292968	-0.025139117431640625	3.017425537109375	-3.734588623046875	-1.094818115234375	9.72943699645996	-0.33698388366699217	0.19991583862304688	0.202178955078125	-4.96673583984375	-3.185272216796875	9.773729727172851	-0.11073182678222655	0.18375497741699218	2.819061279296875	-4.6539306640625	-1.895904541015625	Gen4|Enabled|Noise|0.0|10.0|128
