	time	dac1	dac2	dac3	dac4	adc1.3	adc2.3	adc3.3	adc4.3	imu1accx	imu1accy	imu1accz	imu1gyrox	imu1gyroy	imu1gyroz	imu2accx	imu2accy	imu2accz	imu2gyrox	imu2gyroy	imu2gyroz	imu3accx	imu3accy	imu3accz	imu3gyrox	imu3gyroy	imu3gyroz	log
0	0.0	0.0	0.0	0.0	0.0	0.006	0.006	0.006	0.003	9.797671743774414	-0.5440823272705078	0.04668693237304687	3.47137451171875	-3.73077392578125	-0.885009765625	9.711480484008788	0.8092401611328125	0.20949264526367187	0.339508056640625	-5.321502685546875	-4.215240478515625	9.882067352294921	0.3226186737060547	-0.09756371765136718	2.719879150390625	-4.669189453125	-1.789093017578125	estabilizou em 6s, descida em 17s, parou em 28s. 1173 RPM
1	0.004	0.0	0.0	0.0	0.0	0.0	0.006	0.003	0.003	9.868899243164062	-0.5063736511230469	0.005985504150390624	3.787994384765625	-4.35638427734375	-0.579833984375	9.6917283203125	0.7451952667236328	0.16699556579589842	0.3509521484375	-5.565643310546875	-3.60107421875	9.820416659545899	0.1640028137207031	-0.04668693237304687	2.590179443359375	-4.444122314453125	-1.384735107421875	Started
2	0.008	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.003	9.792284790039062	-0.5578489868164063	0.031124621582031248	3.173828125	-3.665924072265625	-0.934600830078125	9.724050042724608	0.7972691528320313	0.19213468322753904	0.682830810546875	-5.31768798828125	-4.18853759765625	9.874286196899414	0.28730419921875	-0.10893617553710937	2.655029296875	-4.489898681640625	-1.842498779296875	IMU1|LSM6DS3|0x6A|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
3	0.012	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.006	9.828197814941406	-0.6625953094482422	-0.029927520751953124	2.521514892578125	-3.63922119140625	-0.431060791015625	9.676166009521484	0.7637503295898437	0.15562310791015624	0.286102294921875	-5.084991455078125	-3.612518310546875	9.810241302490233	0.16699556579589842	-0.06284779357910156	2.44903564453125	-4.60052490234375	-1.422882080078125	IMU2|LSM6DS3|0x6B|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
4	0.016	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.006	9.783306533813477	-0.5147533569335937	0.06344634399414062	3.269195556640625	-3.9825439453125	-0.850677490234375	9.759963067626952	0.6356605407714844	0.17178396911621094	-0.091552734375	-5.035400390625	-4.11224365234375	9.879074600219726	0.13168109130859373	-0.12629413757324218	2.5787353515625	-4.520416259765625	-1.9378662109375	IMU3|LSM6DS3|0x6B|I2C-2|±2g (±19,6m/s²)|±125º/s|400Hz
5	0.02	0.0	0.0	0.0	0.0	0.006	0.006	0.003	0.006	9.822212310791015	-0.6835445739746093	-0.0143652099609375	2.4261474609375	-3.536224365234375	-0.431060791015625	9.688137017822266	0.7463923675537109	0.16819266662597654	0.102996826171875	-5.527496337890625	-3.719329833984375	9.79946739501953	0.12449848632812499	-0.031124621582031248	2.460479736328125	-4.795074462890625	-1.392364501953125	ADC|ADS1015|0|0|1|0|±6,144 V|2400 SPS
6	0.024	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.003	9.795876092529296	-0.5722141967773438	0.013168109130859374	3.452301025390625	-3.68499755859375	-0.640869140625	9.779116680908203	0.6302735870361328	0.14784195251464843	-0.064849853515625	-5.06591796875	-4.299163818359375	9.886855755615233	0.10594342346191406	-0.08918401184082031	2.429962158203125	-4.482269287109375	-1.7852783203125	Gen1|Disabled
7	0.028	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.003	9.819219558715819	-0.6781576202392577	-0.027533319091796873	2.25830078125	-3.22723388671875	-0.35858154296875	9.674968908691406	0.776319888305664	0.2424129180908203	-0.2288818359375	-5.4779052734375	-3.47900390625	9.92217023010254	0.4100070343017578	-0.1466448516845703	2.658843994140625	-4.58526611328125	-1.1749267578125	Gen2|Enabled|Noise|0.0|10.0|1668
8	0.032	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.003	9.846154327392577	-0.7308300567626953	0.018555062866210937	3.017425537109375	-3.5400390625	-0.52642822265625	9.764751470947266	0.6416460449218749	0.181959326171875	-0.141143798828125	-5.1727294921875	-4.070281982421875	9.853336932373047	0.10654197387695312	-0.0909796630859375	2.437591552734375	-4.383087158203125	-1.888275146484375	Gen3|Enabled|Noise|0.0|10.0|128
9	0.036000000000000004	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.003	9.822212310791015	-0.7044938385009765	-0.02693476867675781	2.384185791015625	-3.574371337890625	-0.29754638671875	9.753977563476562	0.7715314849853515	0.24779987182617186	0.026702880859375	-5.615234375	-3.520965576171875	9.94072529296875	0.40402153015136716	-0.13766659545898435	2.67791748046875	-4.60052490234375	-1.247406005859375	Gen4|Enabled|Noise|0.0|10.0|128
