	time	dac1	dac2	dac3	dac4	adc1.3	adc2.3	adc3.3	adc4.3	imu1accx	imu1accy	imu1accz	imu1gyrox	imu1gyroy	imu1gyroz	imu2accx	imu2accy	imu2accz	imu2gyrox	imu2gyroy	imu2gyroz	imu3accx	imu3accy	imu3accz	imu3gyrox	imu3gyroy	imu3gyroz	log
0	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.003	9.886855755615233	0.19812018737792966	0.0796072052001953	2.57110595703125	-3.90625	-0.9918212890625	9.764751470947266	-0.20949264526367187	0.14305354919433594	0.141143798828125	-5.199432373046875	-2.7618408203125	9.743203656005859	-0.28431144714355466	0.08499415893554688	2.38037109375	-4.840850830078125	-1.42669677734375	estabilizou em 5s, descida em 16s, parou em 25s. 836 RPM
1	0.004	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.006	9.928155734252929	0.41419688720703124	-0.02454056701660156	3.887176513671875	-4.00543212890625	-1.537322998046875	9.689334118652344	-0.316034619140625	0.2705447875976562	0.255584716796875	-5.10406494140625	-3.780364990234375	9.90181951599121	-0.4171896392822265	-0.08978256225585937	2.4261474609375	-4.314422607421875	-1.911163330078125	Started
2	0.008	0.0	0.0	0.0	0.0	0.006	0.006	0.003	0.003	9.8694977935791	0.17956512451171874	0.1322796417236328	2.685546875	-3.894805908203125	-1.16729736328125	9.757568865966796	-0.23523031311035156	0.14425065002441406	0.03814697265625	-5.153656005859375	-2.727508544921875	10.007164389038085	0.004189852905273437	-0.21727380065917967	2.719879150390625	-4.69970703125	-1.224517822265625	IMU1|LSM6DS3|0x6A|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
3	0.012	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.006	9.983222372436522	0.43035774841308594	-0.04908113403320312	3.936767578125	-4.047393798828125	-1.73187255859375	9.905410818481444	-0.5285200164794922	-0.04908113403320312	0.08392333984375	-4.962921142578125	-2.99072265625	9.926360083007811	-0.412401235961914	-0.11432312927246092	2.658843994140625	-4.41741943359375	-1.842498779296875	IMU2|LSM6DS3|0x6B|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
4	0.016	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.003	9.880271701049804	0.16759411621093748	0.13287819213867186	2.716064453125	-3.826141357421875	-0.949859619140625	9.752780462646484	-0.25258827514648435	0.11252747802734374	0.240325927734375	-5.21087646484375	-2.880096435546875	10.03050785522461	0.04249707946777344	-0.24121581726074218	2.83050537109375	-4.528045654296875	-1.15203857421875	IMU3|LSM6DS3|0x6B|I2C-2|±2g (±19,6m/s²)|±125º/s|400Hz
5	0.02	0.0	0.0	0.0	0.0	0.009000000000000001	0.003	0.003	0.0	9.941922393798828	-0.21906945190429686	-0.15263035583496093	2.349853515625	-3.90625	-1.003265380859375	9.888651406860351	-0.5039794494628906	-0.05746083984375	0.217437744140625	-4.852294921875	-3.261566162109375	10.19570776977539	-0.6171054779052734	-0.46686932373046874	3.02886962890625	-4.451751708984375	-1.54876708984375	ADC|ADS1015|0|0|1|0|±6,144 V|2400 SPS
6	0.024	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.003	9.879074600219726	0.15741875915527342	0.1466448516845703	2.81524658203125	-3.83758544921875	-0.873565673828125	9.771335525512695	-0.0143652099609375	0.3507505432128906	0.003814697265625	-5.0811767578125	-2.872467041015625	10.040084661865233	0.07362170104980469	-0.2645592834472656	3.0670166015625	-4.894256591796875	-0.965118408203125	Gen1|Disabled
7	0.028	0.0	0.0	0.0	0.0	0.009000000000000001	0.003	0.003	0.003	9.935936889648437	-0.28431144714355466	-0.12629413757324218	2.5787353515625	-3.79180908203125	-0.926971435546875	9.890447058105469	-0.48542438659667964	-0.09696516723632811	0.18310546875	-5.0048828125	-3.101348876953125	10.20887587890625	-0.6302735870361328	-0.5093664031982421	2.8533935546875	-4.47845458984375	-1.5869140625	Gen2|Enabled|Noise|0.0|10.0|1668
8	0.032	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.003	9.890447058105469	0.1562216583251953	0.12629413757324218	3.612518310546875	-4.12750244140625	-0.99945068359375	9.776722479248047	0.001197100830078125	0.32920272827148434	0.141143798828125	-4.978179931640625	-2.95257568359375	10.037690460205077	0.08798691101074219	-0.28909985046386716	2.979278564453125	-4.64630126953125	-1.316070556640625	Gen3|Enabled|Noise|0.0|10.0|128
9	0.036000000000000004	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.003	9.949703549194336	-0.28431144714355466	-0.11432312927246092	2.529144287109375	-3.8299560546875	-0.9613037109375	9.90840357055664	-0.4656722229003906	0.04189852905273437	0.286102294921875	-5.13458251953125	-3.231048583984375	10.216657034301758	-0.5662286926269531	-0.5386953735351562	2.735137939453125	-4.364013671875	-1.51824951171875	Gen4|Enabled|Noise|0.0|10.0|128
10	0.04	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.006	9.782707983398437	0.19871873779296872	0.11731588134765625	3.45611572265625	-3.925323486328125	-0.93841552734375	9.80665	-0.03950432739257812	0.28311434631347654	0.247955322265625	-4.99725341796875	-2.899169921875	10.070610733032225	0.17657237243652343	-0.09995791931152344	2.7008056640625	-4.512786865234375	-1.28936767578125	Ctrl|Disabled
11	0.044	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.006	9.919177478027343	-0.34536358947753903	-0.07062894897460938	2.239227294921875	-3.5400390625	-0.743865966796875	9.91498762512207	-0.43514615173339843	0.016759411621093748	0.17547607421875	-4.817962646484375	-3.662109375	10.219051235961913	-0.6081272216796875	-0.565031591796875	2.742767333984375	-4.528045654296875	-1.44195556640625	
12	0.048	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.006	9.758765966796874	0.19991583862304688	0.15861585998535155	3.192901611328125	-3.795623779296875	-0.9918212890625	9.827000714111328	0.0526724365234375	0.10773907470703124	0.751495361328125	-4.955291748046875	-3.30352783203125	10.059238275146484	0.16759411621093748	-0.11073182678222655	2.872467041015625	-4.70733642578125	-1.4801025390625	
