	time	dac1	dac2	dac3	dac4	adc1.3	adc2.3	adc3.3	adc4.3	imu1accx	imu1accy	imu1accz	imu1gyrox	imu1gyroy	imu1gyroz	imu2accx	imu2accy	imu2accz	imu2gyrox	imu2gyroy	imu2gyroz	imu3accx	imu3accy	imu3accz	imu3gyrox	imu3gyroy	imu3gyroz	log
0	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.006	9.861118087768554	0.5105635040283203	0.05746083984375	2.655029296875	-3.742218017578125	-0.762939453125	9.779116680908203	0.4070142822265625	0.15382745666503905	0.396728515625	-4.894256591796875	-2.93731689453125	10.018536846923828	0.033518823242187495	-0.23702596435546874	3.498077392578125	-4.6539306640625	-2.03704833984375	Gravidade
1	0.004	0.0	0.0	0.0	0.0	0.009000000000000001	0.003	0.003	0.006	9.86411083984375	0.49739539489746093	0.06284779357910156	2.826690673828125	-3.76129150390625	-0.782012939453125	9.783905084228515	0.40581718139648437	0.16519991455078123	0.55694580078125	-4.69970703125	-2.89154052734375	10.008361489868163	0.032920272827148434	-0.23044190979003906	3.53240966796875	-4.459381103515625	-2.254486083984375	Started
2	0.008	0.0	0.0	0.0	0.0	0.003	0.006	0.006	0.006	9.86291373901367	0.5099649536132812	0.061650692749023434	2.72369384765625	-3.574371337890625	-0.8392333984375	9.78629928588867	0.4112041351318359	0.15741875915527342	0.1983642578125	-4.87518310546875	-2.796173095703125	10.008960040283203	0.03531447448730469	-0.24061726684570311	3.73077392578125	-4.5928955078125	-2.193450927734375	IMU1|LSM6DS3|0x6A|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
3	0.012	0.0	0.0	0.0	0.0	0.006	0.003	0.003	0.003	9.86351228942871	0.5105635040283203	0.06823474731445311	2.7618408203125	-3.8299560546875	-0.804901123046875	9.782109432983399	0.40761283264160153	0.1562216583251953	0.29754638671875	-5.046844482421875	-2.910614013671875	10.007762939453125	0.033518823242187495	-0.24061726684570311	3.787994384765625	-4.5623779296875	-2.017974853515625	IMU2|LSM6DS3|0x6B|I2C-1|±2g (±19,6m/s²)|±125º/s|400Hz
4	0.016	0.0	0.0	0.0	0.0	0.006	0.006	0.003	0.006	9.86351228942871	0.5069722015380859	0.0652419952392578	2.69317626953125	-3.2806396484375	-0.8087158203125	9.783905084228515	0.4082113830566406	0.15322890625	0.339508056640625	-4.985809326171875	-2.86865234375	10.008960040283203	0.040102877807617184	-0.23582886352539062	3.4637451171875	-4.66156005859375	-2.1209716796875	IMU3|LSM6DS3|0x6B|I2C-2|±2g (±19,6m/s²)|±125º/s|400Hz
5	0.02	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.003	9.86291373901367	0.5033808990478515	0.06703764648437499	2.552032470703125	-3.66973876953125	-0.7781982421875	9.784503634643555	0.4100070343017578	0.16460136413574217	0.3662109375	-4.909515380859375	-2.87628173828125	10.007762939453125	0.03950432739257812	-0.21787235107421873	3.658294677734375	-4.543304443359375	-1.9989013671875	ADC|ADS1015|0|0|1|0|±6,144 V|2400 SPS
6	0.024	0.0	0.0	0.0	0.0	0.006	0.003	0.006	0.003	9.871293444824218	0.5129577056884765	0.06763619689941405	2.513885498046875	-3.665924072265625	-0.84686279296875	9.783905084228515	0.40462008056640625	0.16759411621093748	0.30517578125	-4.863739013671875	-2.948760986328125	10.005967288208007	0.03172317199707031	-0.23523031311035156	3.7841796875	-4.63104248046875	-2.06756591796875	Gen1|Disabled
7	0.028	0.0	0.0	0.0	0.0	0.003	0.003	0.003	0.0	9.87069489440918	0.5111620544433594	0.06883329772949218	2.658843994140625	-3.902435302734375	-0.881195068359375	9.783905084228515	0.40402153015136716	0.16460136413574217	0.1373291015625	-4.9896240234375	-2.69317626953125	10.020332498168944	0.033518823242187495	-0.2232593048095703	3.955841064453125	-4.482269287109375	-2.346038818359375	Gen2|Enabled|Noise|0.0|10.0|1668
8	0.032	0.0	0.0	0.0	0.0	0.003	0.006	0.003	0.003	9.867702142333984	0.5141548065185546	0.05626373901367187	2.67791748046875	-3.833770751953125	-0.713348388671875	9.783905084228515	0.4052186309814453	0.1592144104003906	0.3509521484375	-4.52423095703125	-2.8228759765625	10.007762939453125	0.03591302490234375	-0.23582886352539062	3.658294677734375	-4.627227783203125	-2.086639404296875	Gen3|Enabled|Noise|0.0|10.0|128
9	0.036000000000000004	0.0	0.0	0.0	0.0	0.006	0.003	0.006	0.006	9.86351228942871	0.5105635040283203	0.047285482788085934	2.651214599609375	-3.72314453125	-1.010894775390625	9.784503634643555	0.4064157318115234	0.16041151123046873	0.240325927734375	-4.974365234375	-3.02886962890625	10.011354241943359	0.03531447448730469	-0.23523031311035156	3.696441650390625	-4.695892333984375	-2.185821533203125	Gen4|Enabled|Noise|0.0|10.0|128
